run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
none_27,none,0.8,0.1,2,2.1070263330953347,1.9005512669046676,0,17549.074889840904,100.0
none_24,none,0.8,0.1,3,2.071160853199452,1.9364167468005504,0,23711.720006899166,100.0
none_26,none,0.8,0.1,3,2.0747128113906155,1.9328647886093864,0,23702.27499886465,100.0
none_25,none,0.8,0.1,3,2.0861055128920225,1.92147208710798,0,23721.533783697938,100.0
none_27,none,0.8,0.1,3,2.107386112259933,1.9001914877400696,0,23871.2332266207,100.0
none_28,none,0.8,0.1,1,2.0791186373270403,1.9284589626729618,0,11237.355911981122,100.0
none_30,none,0.8,0.1,1,2.1185524429387907,1.8890251570612118,0,11355.657328816373,100.0
none_29,none,0.8,0.1,1,2.0692318705964836,1.9383457294035185,0,11207.695611789452,100.0
none_31,none,0.8,0.1,1,2.060198971611188,1.947378628388814,0,11180.596914833564,100.0
none_28,none,0.8,0.1,2,2.0759986301849667,1.9315789698150356,0,17465.35180253602,100.0
none_30,none,0.8,0.1,2,2.0781511729912188,1.9294264270087835,0,17590.110847790027,100.0
none_29,none,0.8,0.1,2,2.089543874492626,1.9180337255073767,0,17476.32723526733,100.0
none_31,none,0.8,0.1,2,2.06567991240532,1.9418976875946823,0,17377.636652049525,100.0
none_28,none,0.8,0.1,3,2.09899606830588,1.9085815316941221,0,23762.340007453662,100.0
none_30,none,0.8,0.1,3,2.0939119087008184,1.9136656912991836,0,23871.846573892482,100.0
none_29,none,0.8,0.1,3,2.079923883135289,1.9276537168647137,0,23716.098884673196,100.0
none_31,none,0.8,0.1,3,2.0620106046194366,1.9455669953805657,0,23563.668465907835,100.0
none_32,none,0.8,0.1,1,2.072670232197087,1.9349073678029152,0,11218.01069659126,100.0
none_34,none,0.8,0.1,1,2.063822237627685,1.9437553623723174,0,11191.466712883055,100.0
none_33,none,0.8,0.1,1,2.099985129094662,1.9075924709053405,0,11299.955387283986,100.0
none_35,none,0.8,0.1,1,2.063822237627685,1.9437553623723174,0,11191.466712883055,100.0
none_32,none,0.8,0.1,2,2.060198971611188,1.947378628388814,0,17398.607611424824,100.0
none_34,none,0.8,0.1,2,2.084365187709107,1.9232124122908953,0,17444.562276010376,100.0
none_33,none,0.8,0.1,2,2.0817031311823824,1.9258744688176197,0,17545.064780831133,100.0
none_35,none,0.8,0.1,2,2.079923883135289,1.9276537168647137,0,17431.23836228892,100.0
none_32,none,0.8,0.1,3,2.060198971611188,1.947378628388814,0,23579.20452625839,100.0
none_34,none,0.8,0.1,3,2.103621187860232,1.903956412139771,0,23755.425839591073,100.0
none_33,none,0.8,0.1,3,2.077072613906727,1.9305049860932755,0,23776.282622551313,100.0
none_35,none,0.8,0.1,3,2.0759986301849667,1.9315789698150356,0,23659.23425284382,100.0
none_39,none,0.8,0.1,1,2.079923883135289,1.9276537168647137,0,11239.771649405866,100.0
none_36,none,0.8,0.1,1,2.092872272480505,1.9147053275194972,0,11278.616817441514,100.0
none_38,none,0.8,0.1,1,2.0781511729912188,1.9294264270087835,0,11234.453518973656,100.0
none_37,none,0.8,0.1,1,2.1092191694717086,1.8983584305282932,0,11327.657508415126,100.0
none_39,none,0.8,0.1,2,2.096094223645786,1.9114833763542163,0,17528.054320343224,100.0
none_36,none,0.8,0.1,2,2.060198971611188,1.947378628388814,0,17459.21373227508,100.0
none_38,none,0.8,0.1,2,2.10693875563933,1.900638844360672,0,17555.269785891647,100.0
none_37,none,0.8,0.1,2,2.088151536312336,1.9194260636876663,0,17592.112117352135,100.0
none_39,none,0.8,0.1,3,2.072670232197087,1.9349073678029152,0,23746.065016934484,100.0
none_36,none,0.8,0.1,3,2.0809302703352888,1.9266473296647135,0,23702.004543280946,100.0
none_38,none,0.8,0.1,3,2.060198971611188,1.947378628388814,0,23735.86670072521,100.0
none_37,none,0.8,0.1,3,2.1143764320517,1.893201167948303,0,23935.241413507232,100.0
calendar_40,calendar,0.8,0.1,1,2.4323076430870088,1.5752699569129922,5,11796.922929261025,100.0
calendar_42,calendar,0.8,0.1,1,2.403213641951421,1.6043639580485791,5,11709.640925854263,100.0
calendar_41,calendar,0.8,0.1,1,2.417474890992652,1.590102709007348,5,11752.424672977955,100.0
calendar_43,calendar,0.8,0.1,1,2.516207197821472,1.4913704021785288,5,12048.621593464417,100.0
calendar_40,calendar,0.8,0.1,2,2.4039502240218202,1.6036273759781805,5,18508.773601326488,100.0
calendar_42,calendar,0.8,0.1,2,2.5651035782074225,1.4424740217925782,5,18904.95166047653,100.0
calendar_41,calendar,0.8,0.1,2,2.4671540402515673,1.5404235597484341,5,18653.886793732658,100.0
calendar_43,calendar,0.8,0.1,2,2.5835185860083136,1.4240590139916864,5,19299.177351489358,100.0
calendar_40,calendar,0.8,0.1,3,2.5391636509773496,1.4684139490226504,5,25626.264554258538,100.0
calendar_42,calendar,0.8,0.1,3,2.4228114666224734,1.584766133377527,5,25673.38606034395,100.0
calendar_41,calendar,0.8,0.1,3,2.441462608269701,1.5661149917302997,5,25478.27461854176,100.0
calendar_43,calendar,0.8,0.1,3,2.449881912205497,1.5576956877945045,5,26148.823088105848,100.0
calendar_44,calendar,0.8,0.1,1,2.545505160965621,1.4620724390343796,5,12136.515482896863,100.0
calendar_46,calendar,0.8,0.1,1,2.4622587173260007,1.5453188826739996,5,11886.776151978003,100.0
calendar_45,calendar,0.8,0.1,1,2.4533240229402056,1.5542535770597945,5,11859.972068820618,100.0
calendar_47,calendar,0.8,0.1,1,2.39889208182583,1.6086855181741704,5,11696.67624547749,100.0
calendar_44,calendar,0.8,0.1,2,2.3688780467568846,1.6386995532431154,5,18743.149623167516,100.0
calendar_46,calendar,0.8,0.1,2,2.480778189112492,1.526799410887508,5,18829.11071931548,100.0
calendar_45,calendar,0.8,0.1,2,2.4086706672067506,1.59890693279325,5,18585.98407044087,100.0
calendar_47,calendar,0.8,0.1,2,2.4626921441159224,1.5448854558840786,5,18584.752677825258,100.0
calendar_44,calendar,0.8,0.1,3,2.493334075555818,1.514243524444183,5,25723.15184983497,100.0
calendar_46,calendar,0.8,0.1,3,2.4881618304512463,1.5194157695487542,5,25793.596210669217,100.0
calendar_45,calendar,0.8,0.1,3,2.4720776459586746,1.5354999540413266,5,25502.217008316897,100.0
calendar_47,calendar,0.8,0.1,3,2.4490494713031996,1.5585281286968005,5,25431.901091734857,100.0
calendar_48,calendar,0.8,0.1,1,2.4582202541008296,1.5493573458991707,5,11874.660762302488,100.0
calendar_50,calendar,0.8,0.1,1,2.415328773243875,1.5922488267561261,5,11745.986319731624,100.0
calendar_49,calendar,0.8,0.1,1,2.439609949284915,1.5679676507150861,5,11818.829847854744,100.0
calendar_51,calendar,0.8,0.1,1,2.4392607574686216,1.5683168425313787,5,11817.782272405864,100.0
calendar_48,calendar,0.8,0.1,2,2.4868803934755244,1.520697206524476,5,18835.30194272906,100.0
calendar_50,calendar,0.8,0.1,2,2.448008218007117,1.5595693819928844,5,18590.010973752975,100.0
calendar_49,calendar,0.8,0.1,2,2.4308546554598567,1.576722944540144,5,18611.393814234314,100.0
calendar_51,calendar,0.8,0.1,2,2.4477331681784675,1.5598444318215325,5,18660.981776941266,100.0
calendar_48,calendar,0.8,0.1,3,2.4018222988425006,1.6057553011574996,5,25540.76883925656,100.0
calendar_50,calendar,0.8,0.1,3,2.4262935273201984,1.5812840726798023,5,25368.89155571357,100.0
calendar_49,calendar,0.8,0.1,3,2.4197357043374064,1.5878418956625941,5,25370.600927246534,100.0
calendar_51,calendar,0.8,0.1,3,2.393568282962632,1.6140093170373682,5,25341.686625829163,100.0
calendar_55,calendar,0.8,0.1,1,2.4629300441501174,1.5446475558498827,5,11888.790132450351,100.0
calendar_52,calendar,0.8,0.1,1,2.41767653066234,1.5899010693376605,5,11753.02959198702,100.0
calendar_54,calendar,0.8,0.1,1,2.482406015576326,1.5251715844236744,5,11947.218046728978,100.0
calendar_53,calendar,0.8,0.1,1,2.4635117410107417,1.5440658589892582,5,11890.535223032224,100.0
calendar_55,calendar,0.8,0.1,2,2.4405006609784436,1.567076939021557,5,18710.29211538568,100.0
calendar_52,calendar,0.8,0.1,2,2.4711479921146187,1.536429607885382,5,18666.473568330875,100.0
calendar_54,calendar,0.8,0.1,2,2.3754539643502532,1.632123635649747,5,18573.57993977974,100.0
calendar_53,calendar,0.8,0.1,2,2.427477530363041,1.5801000696369587,5,18672.967814121348,100.0
calendar_55,calendar,0.8,0.1,3,2.468867639956865,1.5387099600431358,5,25616.895035256275,100.0
calendar_52,calendar,0.8,0.1,3,2.43779026809242,1.56978733190758,5,25479.844372608135,100.0
calendar_54,calendar,0.8,0.1,3,2.442833383034552,1.5647442169654497,5,25402.080088883395,100.0
calendar_53,calendar,0.8,0.1,3,2.4354900293297495,1.5720875706702508,5,25479.437902110596,100.0
calendar_56,calendar,0.8,0.1,1,2.482919025433177,1.5246585745668229,5,11948.757076299531,100.0
calendar_58,calendar,0.8,0.1,1,2.364995179931173,1.642582420068828,5,11594.985539793519,100.0
calendar_57,calendar,0.8,0.1,1,2.4552013317916415,1.5523762682083588,5,11865.603995374924,100.0
calendar_59,calendar,0.8,0.1,1,2.510800554153629,1.4967770458463718,5,12032.401662460887,100.0
calendar_56,calendar,0.8,0.1,2,2.436299114349878,1.5712784856501227,5,18757.654419349165,100.0
calendar_58,calendar,0.8,0.1,2,2.5154280666576088,1.4921495333423918,5,18641.269739766343,100.0
calendar_57,calendar,0.8,0.1,2,2.4280701013414454,1.5795074986585547,5,18649.81429939926,100.0
calendar_59,calendar,0.8,0.1,2,2.442524391687011,1.5650532083129907,5,18859.97483752192,100.0
calendar_56,calendar,0.8,0.1,3,2.4421928963477146,1.5653847036522857,5,25584.23310839231,100.0
calendar_58,calendar,0.8,0.1,3,2.5140839877346544,1.4934936122653466,5,25683.521702970305,100.0
calendar_57,calendar,0.8,0.1,3,2.505572055990295,1.502005544009706,5,25666.530467370143,100.0
calendar_59,calendar,0.8,0.1,3,2.5058164071086244,1.5017611928913772,5,25877.424058847795,100.0
calendar_60,calendar,0.8,0.1,1,2.412692940729935,1.5948846592700647,5,11738.078822189806,100.0
calendar_62,calendar,0.8,0.1,1,2.409278863011339,1.5982987369886617,5,11727.836589034017,100.0
calendar_61,calendar,0.8,0.1,1,2.4871673567946626,1.5204102432053384,5,11961.502070383987,100.0
calendar_63,calendar,0.8,0.1,1,2.3793640038478108,1.6282135961521897,5,11638.092011543431,100.0
calendar_60,calendar,0.8,0.1,2,2.5650960902600817,1.4424815097399193,5,18933.36709297005,100.0
calendar_62,calendar,0.8,0.1,2,2.4647929012942615,1.5427846987057388,5,18622.2152929168,100.0
calendar_61,calendar,0.8,0.1,2,2.444966152445654,1.562611447554347,5,18796.40052772095,100.0
calendar_63,calendar,0.8,0.1,2,2.4431764803135994,1.5644011196864014,5,18467.62145248423,100.0
calendar_60,calendar,0.8,0.1,3,2.398155648119375,1.6094219518806252,5,25627.834037328175,100.0
calendar_62,calendar,0.8,0.1,3,2.4231470064559315,1.5844305935440688,5,25391.656312284595,100.0
calendar_61,calendar,0.8,0.1,3,2.457976991187631,1.549600608812369,5,25670.331501283843,100.0
calendar_63,calendar,0.8,0.1,3,2.5033840706066535,1.5041935293933473,5,25477.77366430419,100.0
calendar_64,calendar,0.8,0.1,1,2.4622674445922264,1.5453101554077742,5,11886.802333776679,100.0
calendar_66,calendar,0.8,0.1,1,2.4497447412835274,1.5578328587164734,5,11849.234223850583,100.0
calendar_65,calendar,0.8,0.1,1,2.455878294426052,1.5516993055739479,5,11867.634883278157,100.0
calendar_67,calendar,0.8,0.1,1,2.433573508233667,1.5740040917663343,5,11800.720524701002,100.0
calendar_64,calendar,0.8,0.1,2,2.44203529304484,1.56554230695516,5,18712.9082129112,100.0
calendar_66,calendar,0.8,0.1,2,2.4412887071259024,1.5662888928740983,5,18673.10034522829,100.0
calendar_65,calendar,0.8,0.1,2,2.509355475581528,1.4982221244184732,5,18895.70131002274,100.0
calendar_67,calendar,0.8,0.1,2,2.4905794094797717,1.5169981905202292,5,18772.458753140316,100.0
calendar_64,calendar,0.8,0.1,3,2.4270345552849437,1.580543044715057,5,25494.011878766032,100.0
calendar_66,calendar,0.8,0.1,3,2.416623111772009,1.5909544882279911,5,25422.969680544316,100.0
calendar_65,calendar,0.8,0.1,3,2.430755170024972,1.5768224299750295,5,25687.966820097656,100.0
calendar_67,calendar,0.8,0.1,3,2.4206547537496674,1.5869228462503335,5,25534.42301438932,100.0
calendar_71,calendar,0.8,0.1,1,2.5025109409523996,1.5050666590476007,5,12007.5328228572,100.0
calendar_68,calendar,0.8,0.1,1,2.4094667048425276,1.5981108951574732,5,11728.400114527583,100.0
calendar_70,calendar,0.8,0.1,1,2.3865778838428615,1.6209997161571386,5,11659.733651528584,100.0
calendar_69,calendar,0.8,0.1,1,2.4277917240294493,1.5797858759705514,5,11783.375172088348,100.0
calendar_71,calendar,0.8,0.1,2,2.447345170663776,1.5602324293362253,5,18849.568334848525,100.0
calendar_68,calendar,0.8,0.1,2,2.4133153195254216,1.5942622804745785,5,18468.346073103847,100.0
calendar_70,calendar,0.8,0.1,2,2.4814556910449737,1.5261219089550266,5,18604.100724663505,100.0
calendar_69,calendar,0.8,0.1,2,2.4598675517554187,1.547710048244582,5,18662.977827354604,100.0
calendar_71,calendar,0.8,0.1,3,2.448722132398822,1.5588554676011788,5,25695.73473204499,100.0
calendar_68,calendar,0.8,0.1,3,2.4883384056623696,1.5192391943376313,5,25433.361290090957,100.0
calendar_70,calendar,0.8,0.1,3,2.5202128173888916,1.4873647826111092,5,25664.739176830182,100.0
calendar_69,calendar,0.8,0.1,3,2.466680084935633,1.5408975150643687,5,25563.018082161503,100.0
calendar_72,calendar,0.8,0.1,1,2.4570966865145025,1.5504809134854989,5,11871.290059543508,100.0
calendar_74,calendar,0.8,0.1,1,2.47933273508072,1.528244864919281,5,11937.99820524216,100.0
calendar_73,calendar,0.8,0.1,1,2.4701014868427427,1.5374761131572576,5,11910.304460528228,100.0
calendar_75,calendar,0.8,0.1,1,2.4120473017130326,1.5955302982869675,5,11736.141905139099,100.0
calendar_72,calendar,0.8,0.1,2,2.4395398456940764,1.5680377543059232,5,18689.909596625737,100.0
calendar_74,calendar,0.8,0.1,2,2.5049167562786763,1.5026608437213245,5,18952.748474078187,100.0
calendar_73,calendar,0.8,0.1,2,2.430937316615619,1.5766402833843804,5,18703.116410375085,100.0
calendar_75,calendar,0.8,0.1,2,2.5110427208256003,1.4965348791744,5,18769.2700676159,100.0
calendar_72,calendar,0.8,0.1,3,2.4245652386945777,1.5830123613054228,5,25463.60531270947,100.0
calendar_74,calendar,0.8,0.1,3,2.4920271883244713,1.515550411675529,5,25928.8300390516,100.0
calendar_73,calendar,0.8,0.1,3,2.405976802971294,1.6016007970287063,5,25421.046819288968,100.0
calendar_75,calendar,0.8,0.1,3,2.4233617472590487,1.5842158527409513,5,25539.355309393046,100.0
calendar_76,calendar,0.8,0.1,1,2.392716020572388,1.614861579427612,5,11678.148061717164,100.0
calendar_78,calendar,0.8,0.1,1,2.485033118882169,1.5225444811178317,5,11955.099356646508,100.0
calendar_77,calendar,0.8,0.1,1,2.4690864381180533,1.538491161881947,5,11907.25931435416,100.0
calendar_79,calendar,0.8,0.1,1,2.4740264738985043,1.5335511261014965,5,11922.079421695513,100.0
calendar_76,calendar,0.8,0.1,2,2.4642608195840654,1.5433167804159356,5,18570.93052046936,100.0
calendar_78,calendar,0.8,0.1,2,2.468627762852694,1.5389498371473063,5,18860.98264520459,100.0
calendar_77,calendar,0.8,0.1,2,2.495925913180374,1.5116516868196272,5,18895.03705389528,100.0
calendar_79,calendar,0.8,0.1,2,2.4072798720306197,1.6002977279693804,5,18643.91903778737,100.0
calendar_76,calendar,0.8,0.1,3,2.3714077288273745,1.6361698711726262,5,25185.15370695148,100.0
calendar_78,calendar,0.8,0.1,3,2.4876439379799096,1.5199336620200907,5,25823.91445914432,100.0
calendar_77,calendar,0.8,0.1,3,2.3760372406183294,1.6315403593816704,5,25523.14877575027,100.0
calendar_79,calendar,0.8,0.1,3,2.4240782534185685,1.5834993465814318,5,25416.153798043077,100.0
threshold_80,threshold,0.8,0.1,1,2.875552171634563,1.132025428365437,10,12626.656514903689,100.0
threshold_82,threshold,0.8,0.1,1,2.930420051505107,1.0771575484948908,10,12791.260154515321,100.0
threshold_81,threshold,0.8,0.1,1,2.838812468497226,1.1687651315027747,10,12516.437405491677,100.0
threshold_83,threshold,0.8,0.1,1,2.9942273597478493,1.013350240252149,10,12982.682079243548,100.0
threshold_80,threshold,0.8,0.1,2,2.9522272011459423,1.0553503988540593,10,20483.338118341515,100.0
threshold_82,threshold,0.8,0.1,2,2.8933716937393736,1.1142059062606269,10,20471.37523573344,100.0
threshold_81,threshold,0.8,0.1,2,2.8697323142788167,1.1378452857211838,10,20125.634348328127,100.0
threshold_83,threshold,0.8,0.1,2,2.8768139452857198,1.1307636547142814,10,20613.12391510071,100.0
threshold_80,threshold,0.8,0.1,3,2.9597323526459345,1.0478452473540647,10,28362.535176279318,100.0
