run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
threshold_193,threshold,0.5,2,3.331117032229069,0.6764605677709318,5,23938.367042055124,100.0
threshold_192,threshold,0.5,2,3.302763848816837,0.704813751183165,5,24043.7443425939,100.0
threshold_195,threshold,0.5,3,3.289026816338177,0.7185507836618238,5,33194.62137739791,100.0
threshold_194,threshold,0.5,3,3.3145272109616357,0.6930503890383655,5,33475.868013387815,100.0
threshold_193,threshold,0.5,3,3.3032247476970618,0.7043528523029395,5,33348.04128514631,100.0
threshold_192,threshold,0.5,3,3.2711259798770183,0.7364516201229828,5,33357.122282224955,100.0
threshold_199,threshold,0.5,1,3.311872442823482,0.6957051571765187,5,14435.617328470445,100.0
threshold_198,threshold,0.5,1,3.3353011087043236,0.6722764912956799,4,14605.903326112972,100.0
threshold_197,threshold,0.5,1,3.34573614080938,0.6618414591906212,5,14537.20842242814,100.0
threshold_196,threshold,0.5,1,3.303429916506878,0.7041476834931234,5,14410.289749520634,100.0
threshold_199,threshold,0.5,2,3.3191437081105977,0.6884338918894046,4,23993.04845280224,100.0
threshold_198,threshold,0.5,2,3.317564412754311,0.690013187245691,4,24158.596564375905,100.0
threshold_197,threshold,0.5,2,3.370282293895712,0.6372953061042893,4,24248.055304115278,100.0
threshold_196,threshold,0.5,2,3.3176074040619588,0.6899701959380425,5,23863.111961706512,100.0
threshold_199,threshold,0.5,3,3.3042076335878576,0.7033699664121433,5,33405.67135356581,100.0
threshold_198,threshold,0.5,3,3.3107872722359395,0.6967903277640616,5,33590.95838108372,100.0
threshold_197,threshold,0.5,3,3.3315079509486436,0.676069649051357,5,33742.579156961205,100.0
threshold_196,threshold,0.5,3,3.324668113149919,0.6829094868500808,5,33337.11630115627,100.0
