run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
none_0,none,1,5,0,2.3325343030280865,1.6750432969719138,0,0.0,110.6
none_0,none,1,6,0,2.3222547381870537,1.685322861812947,0,0.0,110.6
none_0,none,1,7,0,2.347113840725068,1.6604637592749327,0,0.0,110.6
none_0,none,1,8,0,2.330080461039611,1.6774971389603905,0,0.0,110.6
none_0,none,1,9,0,2.481528657686019,1.5260489423139796,0,0.0,110.6
none_0,none,1,0,1,2.3329337258957166,1.6746438741042848,0,0.0,110.6
none_0,none,1,1,1,2.2712600428648217,1.7363175571351783,0,0.0,110.6
none_0,none,1,2,1,2.251599417735115,1.755978182264886,0,0.0,110.6
none_0,none,1,3,1,2.25752471306028,1.7500528869397212,0,0.0,110.6
none_0,none,1,4,1,2.2668792218775375,1.7406983781224634,0,0.0,110.6
none_0,none,1,5,1,2.2587609159052864,1.7488166840947146,0,0.0,110.6
none_0,none,1,6,1,2.2579220820360026,1.7496555179639983,0,0.0,110.6
none_0,none,1,7,1,2.29031078820733,1.7172668117926708,0,0.0,110.6
none_0,none,1,8,1,2.248429426614251,1.75914817338575,0,0.0,110.6
none_0,none,1,9,1,2.3621381912784543,1.6454394087215471,0,0.0,110.6
none_0,none,1,0,2,2.366266803060075,1.6413107969399245,0,0.0,110.6
none_0,none,1,1,2,2.256087709446726,1.751489890553275,0,0.0,110.6
none_0,none,1,2,2,2.2614685128190337,1.746109087180967,0,0.0,110.6
none_0,none,1,3,2,2.2737766752674857,1.7338009247325148,0,0.0,110.6
none_0,none,1,4,2,2.298066826269368,1.7095107737306325,0,0.0,110.6
none_0,none,1,5,2,2.3238508080060014,1.6837267919939987,0,0.0,110.6
none_0,none,1,6,2,2.3210056628284743,1.6865719371715258,0,0.0,110.6
none_0,none,1,7,2,2.2964278647952088,1.711149735204791,0,0.0,110.6
none_0,none,1,8,2,2.2801922498050433,1.7273853501949572,0,0.0,110.6
none_0,none,1,9,2,2.3738934632042357,1.6336841367957646,0,0.0,110.6
none_0,none,1,0,3,2.3655635623258733,1.6420140376741266,0,0.0,110.6
none_0,none,1,1,3,2.281245166869057,1.7263324331309435,0,0.0,110.6
none_0,none,1,2,3,2.2786332196723085,1.7289443803276918,0,0.0,110.6
none_0,none,1,3,3,2.3141120838257065,1.6934655161742935,0,0.0,110.6
none_0,none,1,4,3,2.2961698925608194,1.7114077074391814,0,0.0,110.6
none_0,none,1,5,3,2.321030608743481,1.6865469912565192,0,0.0,110.6
none_0,none,1,6,3,2.3146019745171813,1.692975625482819,0,0.0,110.6
none_0,none,1,7,3,2.3239415389249305,1.68363606107507,0,0.0,110.6
none_0,none,1,8,3,2.2965917653279506,1.7109858346720501,0,0.0,110.6
none_0,none,1,9,3,2.3779705262414548,1.6296070737585446,0,0.0,110.6
none_0,none,1,0,4,2.3526319384807666,1.6549456615192333,0,0.0,110.6
none_0,none,1,1,4,2.2860843205730226,1.7214932794269777,0,0.0,110.6
none_0,none,1,2,4,2.3113149737843672,1.6962626262156328,0,0.0,110.6
none_0,none,1,3,4,2.2734454011080776,1.7341321988919234,0,0.0,110.6
none_0,none,1,4,4,2.2894633820391324,1.7181142179608682,0,0.0,110.6
none_0,none,1,5,4,2.2894496641041004,1.7181279358959003,0,0.0,110.6
none_0,none,1,6,4,2.2859401512297093,1.7216374487702917,0,0.0,110.6
none_0,none,1,7,4,2.2884194912461355,1.7191581087538648,0,0.0,110.6
none_0,none,1,8,4,2.303401146861249,1.704176453138751,0,0.0,110.6
none_0,none,1,9,4,2.3750242277335762,1.6325533722664227,0,0.0,110.6
none_0,none,1,0,5,2.3734044160545227,1.634173183945477,0,0.0,110.6
