run_id,plot_strategy,plot_pesticide,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction,cost_per_spray
threshold_22,calendar,neonicotinoid,14,4,8,2.252938491303802,1.7546391086961992,5,1.0,100.0
threshold_22,none,etofenprox,14,5,8,2.276587885356115,1.730989714643886,0,0.0,110.6
threshold_22,none,etofenprox,14,6,8,2.266060612231983,1.7415169877680177,0,0.0,110.6
threshold_22,calendar,etofenprox,14,7,8,2.2638519710652747,1.7437256289347263,5,1.0,110.6
threshold_22,calendar,neonicotinoid,14,8,8,2.2530367969549068,1.754540803045094,5,1.0,100.0
threshold_22,calendar,neonicotinoid,14,9,8,2.3293081459230054,1.6782694540769962,5,1.0,100.0
threshold_22,none,etofenprox,14,0,9,2.534151413913593,1.4734261860864073,0,0.0,110.6
threshold_22,calendar,neonicotinoid,14,1,9,2.3353384121176672,1.6722391878823342,5,1.0,100.0
threshold_22,calendar,neonicotinoid,14,2,9,2.420961213663085,1.586616386336915,5,1.0,100.0
threshold_22,threshold,etofenprox,14,3,9,2.3703733518511947,1.6372042481488052,10,1.0,110.6
threshold_22,calendar,etofenprox,14,4,9,2.363896281691142,1.6436813183088572,5,1.0,110.6
threshold_22,threshold,neonicotinoid,14,5,9,2.3565442432099064,1.6510333567900934,10,1.0,100.0
threshold_22,none,neonicotinoid,14,6,9,2.3528690185259005,1.6547085814740996,0,0.0,100.0
threshold_22,calendar,etofenprox,14,7,9,2.3635385286957518,1.644039071304248,5,1.0,110.6
threshold_22,none,etofenprox,14,8,9,2.33111285674626,1.676464743253741,0,0.0,110.6
threshold_22,calendar,neonicotinoid,14,9,9,2.5230732150811113,1.4845043849188873,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,0,0,2.4684560215687514,1.5391215784312475,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,1,0,2.2902282174807485,1.7173493825192534,5,1.0,100.0
threshold_23,threshold,etofenprox,14,2,0,2.329474595591413,1.6781030044085878,10,1.0,110.6
threshold_23,calendar,neonicotinoid,14,3,0,2.3415206645194933,1.6660569354805068,5,1.0,100.0
threshold_23,calendar,etofenprox,14,4,0,2.3870381864377515,1.620539413562248,5,1.0,110.6
threshold_23,calendar,etofenprox,14,5,0,2.3437185669639082,1.663859033036092,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,6,0,2.369998245086848,1.637579354913152,5,1.0,100.0
threshold_23,calendar,etofenprox,14,7,0,2.3480166323783283,1.6595609676216723,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,8,0,2.302708188486807,1.7048694115131953,5,1.0,100.0
threshold_23,threshold,neonicotinoid,14,9,0,2.482565467448278,1.5250121325517199,9,1.0,100.0
threshold_23,threshold,etofenprox,14,0,1,2.305841448601268,1.7017361513987335,10,1.0,110.6
threshold_23,calendar,etofenprox,14,1,1,2.2326028550558834,1.7749747449441176,5,1.0,110.6
threshold_23,calendar,etofenprox,14,2,1,2.2670429933910263,1.7405346066089749,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,3,1,2.243432386631385,1.7641452133686162,10,1.0,100.0
threshold_23,threshold,etofenprox,14,4,1,2.243101552307387,1.764476047692614,10,1.0,110.6
threshold_23,threshold,neonicotinoid,14,5,1,2.2845458551701614,1.7230317448298393,10,1.0,100.0
threshold_23,threshold,etofenprox,14,6,1,2.270900901127321,1.7366766988726796,10,1.0,110.6
threshold_23,calendar,etofenprox,14,7,1,2.2814540372336385,1.726123562766362,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,8,1,2.266892198834601,1.7406854011653994,10,1.0,100.0
threshold_23,threshold,etofenprox,14,9,1,2.319180012352002,1.688397587647999,9,1.0,110.6
threshold_23,threshold,etofenprox,14,0,2,2.3445980141788865,1.662979585821114,10,1.0,110.6
threshold_23,calendar,etofenprox,14,1,2,2.2694727710222056,1.7381048289777954,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,2,2,2.269800915587025,1.7377766844129756,10,1.0,100.0
threshold_23,threshold,etofenprox,14,3,2,2.3002563559989393,1.707321244001061,10,1.0,110.6
threshold_23,threshold,etofenprox,14,4,2,2.324546079066434,1.6830315209335662,10,1.0,110.6
threshold_23,calendar,etofenprox,14,5,2,2.3125722097989048,1.6950053902010953,5,1.0,110.6
threshold_23,none,etofenprox,14,6,2,2.2882554360504876,1.7193221639495126,0,0.0,110.6
threshold_23,threshold,neonicotinoid,14,7,2,2.306810945908002,1.7007666540919981,10,1.0,100.0
threshold_23,calendar,etofenprox,14,8,2,2.2790577123788878,1.728519887621113,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,9,2,2.368098104334592,1.6394794956654073,9,1.0,100.0
threshold_23,threshold,neonicotinoid,14,0,3,2.3711219544410977,1.6364556455589019,9,1.0,100.0
threshold_23,calendar,etofenprox,14,1,3,2.2992947534915205,1.7082828465084803,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,2,3,2.3007529324241816,1.706824667575819,10,1.0,100.0
threshold_23,none,etofenprox,14,3,3,2.306062955175508,1.7015146448244929,0,0.0,110.6
threshold_23,threshold,etofenprox,14,4,3,2.3156039324183597,1.6919736675816404,9,1.0,110.6
threshold_23,threshold,etofenprox,14,5,3,2.310935083111382,1.6966425168886188,10,1.0,110.6
threshold_23,none,etofenprox,14,6,3,2.3343922148582283,1.673185385141772,0,0.0,110.6
threshold_23,calendar,etofenprox,14,7,3,2.3249073598219887,1.6826702401780114,5,1.0,110.6
threshold_23,none,etofenprox,14,8,3,2.298308595760496,1.7092690042395047,0,0.0,110.6
threshold_23,threshold,etofenprox,14,9,3,2.3739437572410944,1.6336338427589057,9,1.0,110.6
threshold_23,calendar,etofenprox,14,0,4,2.407023827621577,1.6005537723784227,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,1,4,2.272950017664508,1.7346275823354926,5,1.0,100.0
threshold_23,none,etofenprox,14,2,4,2.265997380633144,1.7415802193668566,0,0.0,110.6
threshold_23,threshold,neonicotinoid,14,3,4,2.288433849564606,1.7191437504353946,10,1.0,100.0
threshold_23,calendar,etofenprox,14,4,4,2.3077869889797062,1.6997906110202947,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,5,4,2.33382654374589,1.67375105625411,9,1.0,100.0
threshold_23,calendar,neonicotinoid,14,6,4,2.344973344315985,1.6626042556840148,5,1.0,100.0
threshold_23,calendar,etofenprox,14,7,4,2.3160628403617567,1.6915147596382434,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,8,4,2.301499432333445,1.706078167666556,10,1.0,100.0
threshold_23,calendar,neonicotinoid,14,9,4,2.385636505981393,1.621941094018607,5,1.0,100.0
threshold_23,calendar,etofenprox,14,0,5,2.3435706419913913,1.6640069580086083,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,1,5,2.269973595647991,1.7376040043520098,5,1.0,100.0
threshold_23,calendar,etofenprox,14,2,5,2.31404065167072,1.6935369483292806,5,1.0,110.6
threshold_23,threshold,neonicotinoid,14,3,5,2.30585131285224,1.7017262871477608,10,1.0,100.0
threshold_23,calendar,etofenprox,14,4,5,2.286697255552847,1.7208803444471534,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,5,5,2.3391140344057413,1.6684635655942588,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,6,5,2.304956917502686,1.7026206824973138,5,1.0,100.0
threshold_23,threshold,etofenprox,14,7,5,2.310670338901221,1.6969072610987797,10,1.0,110.6
threshold_23,calendar,etofenprox,14,8,5,2.2881365607031894,1.7194410392968111,5,1.0,110.6
threshold_23,threshold,etofenprox,14,9,5,2.3877481999213215,1.6198294000786786,9,1.0,110.6
threshold_23,threshold,neonicotinoid,14,0,6,2.3381405371515878,1.6694370628484123,10,1.0,100.0
threshold_23,threshold,neonicotinoid,14,1,6,2.2801891491376116,1.7273884508623891,10,1.0,100.0
threshold_23,threshold,etofenprox,14,2,6,2.302572730489033,1.7050048695109674,10,1.0,110.6
threshold_23,none,etofenprox,14,3,6,2.278343274743384,1.7292343252566167,0,0.0,110.6
threshold_23,threshold,neonicotinoid,14,4,6,2.2990974253219933,1.708480174678007,10,1.0,100.0
threshold_23,threshold,neonicotinoid,14,5,6,2.3116675232187665,1.6959100767812343,9,1.0,100.0
threshold_23,none,neonicotinoid,14,6,6,2.284679006242205,1.7228985937577952,0,0.0,100.0
threshold_23,calendar,neonicotinoid,14,7,6,2.2882330203772265,1.7193445796227742,5,1.0,100.0
threshold_23,none,etofenprox,14,8,6,2.284811167347832,1.7227664326521688,0,0.0,110.6
threshold_23,threshold,etofenprox,14,9,6,2.3785163326482626,1.6290612673517364,9,1.0,110.6
threshold_23,calendar,neonicotinoid,14,0,7,2.38094643476112,1.6266311652388796,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,1,7,2.2647070736278323,1.7428705263721689,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,2,7,2.307383329745687,1.700194270254313,5,1.0,100.0
threshold_23,threshold,neonicotinoid,14,3,7,2.312702797346875,1.6948748026531257,10,1.0,100.0
threshold_23,threshold,etofenprox,14,4,7,2.2759764672335927,1.7316011327664078,10,1.0,110.6
threshold_23,calendar,etofenprox,14,5,7,2.2972179631463754,1.7103596368536251,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,6,7,2.302854100676282,1.7047234993237184,5,1.0,100.0
threshold_23,threshold,neonicotinoid,14,7,7,2.2910731686246035,1.7165044313753972,10,1.0,100.0
threshold_23,calendar,neonicotinoid,14,8,7,2.3038240493482047,1.7037535506517958,5,1.0,100.0
threshold_23,threshold,etofenprox,14,9,7,2.394537399306941,1.6130402006930586,9,1.0,110.6
threshold_23,calendar,neonicotinoid,14,0,8,2.318258026988399,1.6893195730116028,5,1.0,100.0
threshold_23,calendar,etofenprox,14,1,8,2.259585134848239,1.7479924651517613,5,1.0,110.6
threshold_23,threshold,etofenprox,14,2,8,2.268936179104464,1.7386414208955367,10,1.0,110.6
threshold_23,threshold,etofenprox,14,3,8,2.263100818081553,1.7444767819184483,10,1.0,110.6
threshold_23,threshold,etofenprox,14,4,8,2.29052188718273,1.7170557128172705,10,1.0,110.6
threshold_23,calendar,neonicotinoid,14,5,8,2.2760059235355077,1.7315716764644933,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,6,8,2.2596473748838672,1.7479302251161335,5,1.0,100.0
threshold_23,threshold,neonicotinoid,14,7,8,2.3098920767833517,1.6976855232166488,9,1.0,100.0
threshold_23,none,etofenprox,14,8,8,2.2700578415423425,1.737519758457658,0,0.0,110.6
threshold_23,none,neonicotinoid,14,9,8,2.332173015381386,1.6754045846186159,0,0.0,100.0
threshold_23,calendar,neonicotinoid,14,0,9,2.5023596272873694,1.5052179727126278,5,1.0,100.0
threshold_23,calendar,neonicotinoid,14,1,9,2.308246141100133,1.699331458899869,5,1.0,100.0
threshold_23,none,neonicotinoid,14,2,9,2.342150017454302,1.6654275825456986,0,0.0,100.0
threshold_23,threshold,neonicotinoid,14,3,9,2.3564694976741722,1.6511081023258274,10,1.0,100.0
threshold_23,calendar,etofenprox,14,4,9,2.349023362585925,1.6585542374140745,5,1.0,110.6
threshold_23,threshold,etofenprox,14,5,9,2.36914492664146,1.63843267335854,10,1.0,110.6
threshold_23,calendar,etofenprox,14,6,9,2.362805635125734,1.6447719648742654,5,1.0,110.6
threshold_23,none,etofenprox,14,7,9,2.3629433113230784,1.644634288676921,0,0.0,110.6
threshold_23,calendar,etofenprox,14,8,9,2.3355474156385685,1.6720301843614342,5,1.0,110.6
threshold_23,calendar,neonicotinoid,14,9,9,2.470257948148686,1.5373196518513121,5,1.0,100.0
threshold_20,calendar,etofenprox,15,0,0,2.444181351864343,1.563396248135656,5,1.0,110.6
threshold_20,none,etofenprox,15,1,0,2.2850620270022417,1.7225155729977608,0,0.0,110.6
threshold_20,threshold,neonicotinoid,15,2,0,2.3323803803649903,1.6751972196350098,10,1.0,100.0
threshold_20,threshold,neonicotinoid,15,3,0,2.355547224436989,1.6520303755630112,10,1.0,100.0
threshold_20,none,etofenprox,15,4,0,2.3782617622214737,1.6293158377785257,0,0.0,110.6
threshold_20,calendar,etofenprox,15,5,0,2.395530195983271,1.612047404016729,5,1.0,110.6
threshold_20,threshold,neonicotinoid,15,6,0,2.3845570901599307,1.623020509840069,9,1.0,100.0
threshold_20,threshold,neonicotinoid,15,7,0,2.3678074586470674,1.6397701413529333,10,1.0,100.0
threshold_20,calendar,etofenprox,15,8,0,2.324488436652944,1.683089163347058,5,1.0,110.6
threshold_20,threshold,etofenprox,15,9,0,2.5191000680832887,1.4884775319167098,9,1.0,110.6
threshold_20,calendar,etofenprox,15,0,1,2.3425655484832717,1.6650120515167297,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,1,1,2.2468205844663163,1.7607570155336847,5,1.0,100.0
threshold_20,threshold,etofenprox,15,2,1,2.26861185687378,1.7389657431262209,10,1.0,110.6
threshold_20,none,etofenprox,15,3,1,2.291067863489077,1.7165097365109239,0,0.0,110.6
threshold_20,calendar,neonicotinoid,15,4,1,2.28364557265345,1.7239320273465506,5,1.0,100.0
threshold_20,threshold,etofenprox,15,5,1,2.2898342997080983,1.7177433002919023,10,1.0,110.6
threshold_20,calendar,etofenprox,15,6,1,2.2867347504127475,1.7208428495872532,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,7,1,2.260553611486106,1.747023988513895,5,1.0,100.0
threshold_20,calendar,neonicotinoid,15,8,1,2.241443074110385,1.7661345258896162,5,1.0,100.0
threshold_20,threshold,neonicotinoid,15,9,1,2.346029372656777,1.6615482273432238,9,1.0,100.0
threshold_20,calendar,etofenprox,15,0,2,2.340603633461531,1.6669739665384693,5,1.0,110.6
threshold_20,none,neonicotinoid,15,1,2,2.287320530303718,1.7202570696962824,0,0.0,100.0
threshold_20,calendar,etofenprox,15,2,2,2.2994869694784406,1.7080906305215602,5,1.0,110.6
threshold_20,threshold,etofenprox,15,3,2,2.317732227975782,1.689845372024218,10,1.0,110.6
threshold_20,calendar,neonicotinoid,15,4,2,2.2929567541669034,1.7146208458330972,5,1.0,100.0
threshold_20,threshold,neonicotinoid,15,5,2,2.3117826589329513,1.695794941067049,10,1.0,100.0
threshold_20,calendar,etofenprox,15,6,2,2.308344000103746,1.699233599896254,5,1.0,110.6
threshold_20,none,neonicotinoid,15,7,2,2.2771632668074164,1.730414333192584,0,0.0,100.0
threshold_20,threshold,etofenprox,15,8,2,2.2894688616180114,1.7181087383819889,10,1.0,110.6
threshold_20,none,etofenprox,15,9,2,2.389206607227898,1.6183709927721015,0,0.0,110.6
threshold_20,calendar,neonicotinoid,15,0,3,2.3565853326879913,1.6509922673120079,5,1.0,100.0
threshold_20,threshold,etofenprox,15,1,3,2.2650202587247343,1.7425573412752666,10,1.0,110.6
threshold_20,none,etofenprox,15,2,3,2.312791507126892,1.6947860928731084,0,0.0,110.6
threshold_20,calendar,etofenprox,15,3,3,2.314114426148324,1.6934631738516763,5,1.0,110.6
threshold_20,none,neonicotinoid,15,4,3,2.308825460424004,1.6987521395759964,0,0.0,100.0
threshold_20,calendar,etofenprox,15,5,3,2.2966740604653735,1.710903539534627,5,1.0,110.6
threshold_20,threshold,neonicotinoid,15,6,3,2.2960179546979376,1.711559645302063,10,1.0,100.0
threshold_20,calendar,etofenprox,15,7,3,2.2778590349955916,1.729718565004409,5,1.0,110.6
threshold_20,threshold,neonicotinoid,15,8,3,2.2624674781951977,1.7451101218048026,10,1.0,100.0
threshold_20,calendar,etofenprox,15,9,3,2.359807971614172,1.6477696283858279,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,0,4,2.376513129723749,1.631064470276251,5,1.0,100.0
threshold_20,calendar,etofenprox,15,1,4,2.2650206208010197,1.742556979198981,5,1.0,110.6
threshold_20,threshold,etofenprox,15,2,4,2.2857607640449196,1.7218168359550812,10,1.0,110.6
threshold_20,threshold,neonicotinoid,15,3,4,2.277199665409464,1.7303779345905366,10,1.0,100.0
threshold_20,calendar,neonicotinoid,15,4,4,2.305782702814913,1.7017948971850867,5,1.0,100.0
threshold_20,threshold,etofenprox,15,5,4,2.2723380808466938,1.735239519153307,10,1.0,110.6
threshold_20,calendar,neonicotinoid,15,6,4,2.300008534598534,1.7075690654014661,5,1.0,100.0
threshold_20,threshold,etofenprox,15,7,4,2.282607939474832,1.7249696605251688,10,1.0,110.6
threshold_20,calendar,etofenprox,15,8,4,2.2592382956750727,1.748339304324928,5,1.0,110.6
threshold_20,none,etofenprox,15,9,4,2.368534421135862,1.639043178864138,0,0.0,110.6
threshold_20,none,neonicotinoid,15,0,5,2.3696804299550203,1.6378971700449798,0,0.0,100.0
threshold_20,calendar,neonicotinoid,15,1,5,2.265816865133447,1.7417607348665536,5,1.0,100.0
threshold_20,calendar,neonicotinoid,15,2,5,2.307854279874659,1.6997233201253417,5,1.0,100.0
threshold_20,calendar,etofenprox,15,3,5,2.2831790572045256,1.7243985427954749,5,1.0,110.6
threshold_20,none,etofenprox,15,4,5,2.2747841627315886,1.7327934372684117,0,0.0,110.6
threshold_20,none,neonicotinoid,15,5,5,2.3024656062488926,1.705111993751108,0,0.0,100.0
threshold_20,calendar,etofenprox,15,6,5,2.2874697790683163,1.7201078209316842,5,1.0,110.6
threshold_20,calendar,etofenprox,15,7,5,2.2747546616506407,1.7328229383493599,5,1.0,110.6
threshold_20,threshold,etofenprox,15,8,5,2.2600249952527975,1.7475526047472034,10,1.0,110.6
threshold_20,threshold,neonicotinoid,15,9,5,2.358922486372725,1.6486551136272747,10,1.0,100.0
threshold_20,none,etofenprox,15,0,6,2.373345587068864,1.6342320129311358,0,0.0,110.6
threshold_20,none,etofenprox,15,1,6,2.293268625288432,1.7143089747115687,0,0.0,110.6
threshold_20,threshold,neonicotinoid,15,2,6,2.312705765016354,1.6948718349836467,10,1.0,100.0
threshold_20,calendar,neonicotinoid,15,3,6,2.3095241308682604,1.69805346913174,5,1.0,100.0
threshold_20,threshold,etofenprox,15,4,6,2.2818631171311625,1.725714482868838,10,1.0,110.6
threshold_20,none,neonicotinoid,15,5,6,2.2828632013912475,1.7247143986087534,0,0.0,100.0
threshold_20,calendar,etofenprox,15,6,6,2.3075820246466714,1.6999955753533291,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,7,6,2.289561435195406,1.7180161648045948,5,1.0,100.0
threshold_20,threshold,neonicotinoid,15,8,6,2.2521632367898174,1.7554143632101837,10,1.0,100.0
threshold_20,none,etofenprox,15,9,6,2.3443578645633383,1.6632197354366627,0,0.0,110.6
threshold_20,none,neonicotinoid,15,0,7,2.3674523094081,1.6401252905918997,0,0.0,100.0
threshold_20,calendar,neonicotinoid,15,1,7,2.2971823634119115,1.710395236588089,5,1.0,100.0
threshold_20,threshold,neonicotinoid,15,2,7,2.2611648565526012,1.7464127434473995,10,1.0,100.0
threshold_20,calendar,neonicotinoid,15,3,7,2.26853369333036,1.7390439066696408,5,1.0,100.0
threshold_20,calendar,neonicotinoid,15,4,7,2.2974403250376456,1.7101372749623545,5,1.0,100.0
threshold_20,calendar,etofenprox,15,5,7,2.2872586932297967,1.7203189067702038,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,6,7,2.273298620498418,1.7342789795015825,5,1.0,100.0
threshold_20,calendar,neonicotinoid,15,7,7,2.296921961184285,1.7106556388157155,5,1.0,100.0
threshold_20,calendar,etofenprox,15,8,7,2.275938133607723,1.7316394663922776,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,9,7,2.3445639529249998,1.663013647075001,5,1.0,100.0
threshold_20,calendar,etofenprox,15,0,8,2.36216389396365,1.6454137060363525,5,1.0,110.6
threshold_20,calendar,neonicotinoid,15,1,8,2.2458345447978627,1.761743055202138,5,1.0,100.0
threshold_20,calendar,etofenprox,15,2,8,2.3046736458696007,1.7029039541303999,5,1.0,110.6
threshold_20,calendar,etofenprox,15,3,8,2.2583398272439443,1.7492377727560566,5,1.0,110.6
threshold_20,none,etofenprox,15,4,8,2.2840622138534794,1.7235153861465213,0,0.0,110.6
threshold_20,threshold,neonicotinoid,15,5,8,2.286122901905879,1.7214546980941217,10,1.0,100.0
threshold_20,threshold,neonicotinoid,15,6,8,2.288687321759959,1.7188902782400417,10,1.0,100.0
threshold_20,none,neonicotinoid,15,7,8,2.266050033546302,1.7415275664536993,0,0.0,100.0
threshold_20,threshold,etofenprox,15,8,8,2.242833319356624,1.7647442806433775,10,1.0,110.6
threshold_20,calendar,etofenprox,15,9,8,2.317935626452311,1.6896419735476906,5,1.0,110.6
threshold_20,threshold,neonicotinoid,15,0,9,2.4938543658018597,1.5137232341981375,9,1.0,100.0
threshold_20,threshold,neonicotinoid,15,1,9,2.322755689011396,1.6848219109886062,9,1.0,100.0
threshold_20,threshold,neonicotinoid,15,2,9,2.3566444911849316,1.6509331088150683,10,1.0,100.0
threshold_20,threshold,etofenprox,15,3,9,2.395448845144743,1.6121287548552556,9,1.0,110.6
threshold_20,none,etofenprox,15,4,9,2.3494953372893934,1.6580822627106073,0,0.0,110.6
threshold_20,calendar,neonicotinoid,15,5,9,2.3779076715605747,1.6296699284394254,5,1.0,100.0
threshold_20,calendar,etofenprox,15,6,9,2.349798919133716,1.657778680866284,5,1.0,110.6
threshold_20,threshold,etofenprox,15,7,9,2.3741789632566257,1.6333986367433744,9,1.0,110.6
threshold_20,calendar,etofenprox,15,8,9,2.334531776110496,1.6730458238895056,5,1.0,110.6
threshold_20,none,neonicotinoid,15,9,9,2.505146025393951,1.5024315746060475,0,0.0,100.0
threshold_21,threshold,neonicotinoid,15,0,0,2.5248915490514645,1.4826860509485338,9,1.0,100.0
threshold_21,calendar,etofenprox,15,1,0,2.317422184176339,1.690155415823663,5,1.0,110.6
threshold_21,calendar,etofenprox,15,2,0,2.397374524537755,1.6102030754622445,5,1.0,110.6
threshold_21,calendar,neonicotinoid,15,3,0,2.4206994721650843,1.5868781278349153,5,1.0,100.0
threshold_21,calendar,etofenprox,15,4,0,2.4236778827480943,1.5838997172519056,5,1.0,110.6
threshold_21,none,etofenprox,15,5,0,2.3761654973782225,1.6314121026217783,0,0.0,110.6
threshold_21,threshold,neonicotinoid,15,6,0,2.362437051395569,1.6451405486044308,10,1.0,100.0
threshold_21,calendar,etofenprox,15,7,0,2.3666057734136374,1.6409718265863629,5,1.0,110.6
threshold_21,calendar,etofenprox,15,8,0,2.2869657840648574,1.720611815935145,5,1.0,110.6
threshold_21,calendar,neonicotinoid,15,9,0,2.427608658962759,1.5799689410372408,5,1.0,100.0
threshold_21,threshold,neonicotinoid,15,0,1,2.345834476294288,1.6617431237057134,10,1.0,100.0
threshold_21,calendar,etofenprox,15,1,1,2.256020800524399,1.7515567994756018,5,1.0,110.6
threshold_21,calendar,etofenprox,15,2,1,2.297995932870263,1.709581667129738,5,1.0,110.6
threshold_21,threshold,neonicotinoid,15,3,1,2.296062280159185,1.7115153198408164,10,1.0,100.0
threshold_21,threshold,neonicotinoid,15,4,1,2.2928366305746897,1.714740969425311,10,1.0,100.0
threshold_21,calendar,neonicotinoid,15,5,1,2.28525880943797,1.72231879056203,5,1.0,100.0
threshold_21,calendar,etofenprox,15,6,1,2.28368296496479,1.7238946350352102,5,1.0,110.6
threshold_21,calendar,etofenprox,15,7,1,2.3026300542174454,1.7049475457825551,5,1.0,110.6
threshold_21,calendar,etofenprox,15,8,1,2.2601398577594063,1.747437742240595,5,1.0,110.6
threshold_21,none,etofenprox,15,9,1,2.2956952231245062,1.7118823768754963,0,0.0,110.6
threshold_21,none,neonicotinoid,15,0,2,2.4029737668874485,1.604603833112551,0,0.0,100.0
threshold_21,threshold,neonicotinoid,15,1,2,2.289784313845578,1.7177932861544227,10,1.0,100.0
threshold_21,none,etofenprox,15,2,2,2.3106570793830468,1.696920520616954,0,0.0,110.6
threshold_21,calendar,etofenprox,15,3,2,2.2870242997247807,1.7205533002752196,5,1.0,110.6
threshold_21,threshold,etofenprox,15,4,2,2.3000775013919874,1.7075000986080127,10,1.0,110.6
threshold_21,threshold,etofenprox,15,5,2,2.305731454413083,1.7018461455869178,10,1.0,110.6
threshold_21,calendar,etofenprox,15,6,2,2.2900396528616214,1.7175379471383792,5,1.0,110.6
threshold_21,calendar,neonicotinoid,15,7,2,2.2694133009662103,1.7381642990337904,5,1.0,100.0
threshold_21,calendar,etofenprox,15,8,2,2.2782974094801993,1.729280190519801,5,1.0,110.6
threshold_21,none,etofenprox,15,9,2,2.355492192904303,1.6520854070956974,0,0.0,110.6
threshold_21,calendar,neonicotinoid,15,0,3,2.369607125687846,1.637970474312154,5,1.0,100.0
threshold_21,calendar,etofenprox,15,1,3,2.2634076712143094,1.7441699287856918,5,1.0,110.6
threshold_21,calendar,neonicotinoid,15,2,3,2.2980537948255186,1.7095238051744819,5,1.0,100.0
threshold_21,none,neonicotinoid,15,3,3,2.312155505282236,1.6954220947177643,0,0.0,100.0
threshold_21,threshold,etofenprox,15,4,3,2.293247385903785,1.7143302140962156,10,1.0,110.6
threshold_21,threshold,neonicotinoid,15,5,3,2.3228905414345853,1.6846870585654148,9,1.0,100.0
threshold_21,threshold,neonicotinoid,15,6,3,2.2919916937524976,1.7155859062475032,10,1.0,100.0
threshold_21,threshold,etofenprox,15,7,3,2.27872665724976,1.7288509427502405,10,1.0,110.6
threshold_21,calendar,neonicotinoid,15,8,3,2.2833728309586996,1.7242047690413012,5,1.0,100.0
threshold_21,threshold,etofenprox,15,9,3,2.3736964504840987,1.6338811495159007,10,1.0,110.6
threshold_21,threshold,neonicotinoid,15,0,4,2.3511117830485735,1.6564658169514264,10,1.0,100.0
threshold_21,calendar,neonicotinoid,15,1,4,2.2861804952818914,1.7213971047181094,5,1.0,100.0
threshold_21,calendar,etofenprox,15,2,4,2.3075450464932405,1.70003255350676,5,1.0,110.6
threshold_21,threshold,neonicotinoid,15,3,4,2.306920000858017,1.7006575991419834,9,1.0,100.0
threshold_21,calendar,neonicotinoid,15,4,4,2.317329899724475,1.6902477002755258,5,1.0,100.0
threshold_21,calendar,neonicotinoid,15,5,4,2.286637128684361,1.7209404713156395,5,1.0,100.0
threshold_21,none,neonicotinoid,15,6,4,2.3281087505598608,1.679468849440139,0,0.0,100.0
threshold_21,calendar,neonicotinoid,15,7,4,2.2931257734039687,1.7144518265960318,5,1.0,100.0
threshold_21,calendar,etofenprox,15,8,4,2.2536482957778374,1.7539293042221633,5,1.0,110.6
threshold_21,calendar,neonicotinoid,15,9,4,2.3376436774583764,1.6699339225416245,5,1.0,100.0
threshold_21,threshold,neonicotinoid,15,0,5,2.371628081634831,1.6359495183651687,9,1.0,100.0
threshold_21,calendar,neonicotinoid,15,1,5,2.2684087840724483,1.739168815927553,5,1.0,100.0
threshold_21,threshold,etofenprox,15,2,5,2.296967615071704,1.7106099849282959,9,1.0,110.6
threshold_21,none,neonicotinoid,15,3,5,2.309672662900208,1.6979049370997927,0,0.0,100.0
threshold_21,threshold,neonicotinoid,15,4,5,2.3102371756066056,1.6973404243933947,10,1.0,100.0
threshold_21,calendar,neonicotinoid,15,5,5,2.331941339599794,1.6756362604002057,5,1.0,100.0
threshold_21,none,neonicotinoid,15,6,5,2.286373344794896,1.7212042552051043,0,0.0,100.0
threshold_21,calendar,etofenprox,15,7,5,2.292449916400348,1.715127683599652,5,1.0,110.6
threshold_21,none,neonicotinoid,15,8,5,2.2777178249044705,1.7298597750955298,0,0.0,100.0
threshold_21,none,neonicotinoid,15,9,5,2.3339625892379,1.6736150107621006,0,0.0,100.0
threshold_21,calendar,etofenprox,15,0,6,2.369041017690339,1.6385365823096603,5,1.0,110.6
threshold_21,none,neonicotinoid,15,1,6,2.3036000410463,1.7039775589537007,0,0.0,100.0
threshold_21,none,etofenprox,15,2,6,2.267639346972362,1.7399382530276386,0,0.0,110.6
