run_id,strategy,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
threshold_111,threshold,2,3.604309088953146,0.40326851104685474,7,25046.927252064143,100.0
threshold_108,threshold,3,3.583752623865123,0.42382497613487763,8,34835.3472777436,100.0
threshold_109,threshold,3,3.570237861434478,0.437339738565523,9,34883.437843231746,100.0
threshold_110,threshold,3,3.587442695178725,0.4201349048212761,8,35030.13201458569,100.0
threshold_111,threshold,3,3.568127511371084,0.4394500886289165,8,34951.30978617739,100.0
threshold_112,threshold,1,3.5639237462053526,0.4436538537946477,8,14891.771238616058,100.0
threshold_113,threshold,1,3.5933334428069457,0.41424415719305474,8,14980.000328420838,100.0
threshold_114,threshold,1,3.5784844096474906,0.4290931903525101,8,14935.453228942471,100.0
threshold_115,threshold,1,3.583672121271659,0.42390547872834256,8,14951.016363814977,100.0
threshold_112,threshold,2,3.5808097566944554,0.4267678433055442,8,24834.200508699425,100.0
threshold_113,threshold,2,3.5869188705781254,0.4206587294218766,8,24940.756940155214,100.0
threshold_114,threshold,2,3.5849271075120677,0.42265049248793346,8,24890.234551478672,100.0
threshold_115,threshold,2,3.5749311619801096,0.43264643801989006,8,24875.809849755307,100.0
threshold_112,threshold,3,3.5672323913440445,0.4403452086559567,9,34635.89768273156,100.0
threshold_113,threshold,3,3.5875888733809087,0.4199887266190932,8,34903.52356029794,100.0
threshold_114,threshold,3,3.594574077267404,0.41300352273259505,8,34873.95678328088,100.0
threshold_115,threshold,3,3.600102400349071,0.40747519965093026,8,34876.117050802524,100.0
threshold_116,threshold,1,3.6040919457022307,0.4034856542977704,7,15112.275837106692,100.0
threshold_117,threshold,1,3.573622899888502,0.4339547001114973,8,14920.868699665505,100.0
threshold_118,threshold,1,3.605134961850691,0.40244263814931047,7,15115.404885552074,100.0
threshold_119,threshold,1,3.5823533313135845,0.4252242686864163,8,14947.059993940753,100.0
threshold_116,threshold,2,3.5904249335008225,0.41715266649917904,7,25183.550637609158,100.0
threshold_117,threshold,2,3.5833478747416945,0.4242297252583074,8,24870.91232389059,100.0
threshold_118,threshold,2,3.565715826751882,0.4418617732481186,9,24912.55236580772,100.0
threshold_119,threshold,2,3.5793615812887625,0.4282160187112388,9,24785.14473780704,100.0
threshold_116,threshold,3,3.5829030167524714,0.4246745832475299,8,35132.25968786657,100.0
threshold_117,threshold,3,3.59026936222397,0.4173082377760302,7,34941.7204105625,100.0
threshold_118,threshold,3,3.591430034430554,0.4161475655694477,7,34986.842469099385,100.0
threshold_119,threshold,3,3.596121439143526,0.41145616085647546,8,34773.50905523762,100.0
