run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
calendar_63,calendar,0.8,0.03,3,3.299189546038947,0.7083880539610532,5,33478.79969105831,100.0
calendar_60,calendar,0.8,0.03,3,3.2766837122619363,0.7308938877380626,5,33099.6130989894,100.0
calendar_61,calendar,0.8,0.03,3,3.3611227847309086,0.6464548152690925,5,33579.81540364586,100.0
calendar_66,calendar,0.8,0.03,1,3.3646424438895424,0.642935156110458,5,14593.927331668627,100.0
calendar_67,calendar,0.8,0.03,1,3.3723846869313805,0.63519291306862,5,14617.15406079414,100.0
calendar_64,calendar,0.8,0.03,1,3.3886362470517306,0.6189413529482696,5,14665.908741155192,100.0
calendar_65,calendar,0.8,0.03,1,3.3254969146224034,0.6820806853775961,5,14476.49074386721,100.0
calendar_66,calendar,0.8,0.03,2,3.416808656539958,0.5907689434600419,5,24344.353301288502,100.0
calendar_67,calendar,0.8,0.03,2,3.3188406719920143,0.6887369280079849,5,24073.676076770185,100.0
calendar_64,calendar,0.8,0.03,2,3.4398695156606234,0.5677080843393785,5,24485.51728813706,100.0
calendar_65,calendar,0.8,0.03,2,3.346395618356453,0.6611819816435484,5,24015.67759893657,100.0
calendar_66,calendar,0.8,0.03,3,3.3427627329384966,0.6648148670615024,5,33872.64150010399,100.0
calendar_67,calendar,0.8,0.03,3,3.3819223793096116,0.6256552206903885,5,33719.44321469902,100.0
calendar_64,calendar,0.8,0.03,3,3.3936210767962063,0.6139565232037939,5,34166.38051852568,100.0
calendar_65,calendar,0.8,0.03,3,3.3090096031966287,0.6985679968033723,5,33442.70640852646,100.0
calendar_70,calendar,0.8,0.03,1,3.2966083605170518,0.7109692394829482,5,14389.825081551155,100.0
calendar_71,calendar,0.8,0.03,1,3.417829829286412,0.589747770713589,5,14753.489487859237,100.0
calendar_68,calendar,0.8,0.03,1,3.295123175412134,0.712454424587867,5,14385.369526236402,100.0
calendar_69,calendar,0.8,0.03,1,3.421128727687514,0.586448872312485,5,14763.386183062543,100.0
calendar_70,calendar,0.8,0.03,2,3.346957909844814,0.6606196901551872,5,23930.698811085596,100.0
calendar_71,calendar,0.8,0.03,2,3.280950037524016,0.7266275624759828,5,24096.339600431285,100.0
calendar_68,calendar,0.8,0.03,2,3.3694382564323866,0.638139343567614,5,23993.68429553356,100.0
calendar_69,calendar,0.8,0.03,2,3.3159187042171476,0.6916588957828513,5,24211.142295713988,100.0
calendar_70,calendar,0.8,0.03,3,3.316220301768715,0.6913572982312859,5,33379.359716391744,100.0
calendar_71,calendar,0.8,0.03,3,3.3955445990683684,0.6120330009316306,5,33782.97339763639,100.0
calendar_68,calendar,0.8,0.03,3,3.4191464239140097,0.5884311760859905,5,33751.12356727559,100.0
calendar_69,calendar,0.8,0.03,3,3.3455842732939938,0.6619933267060057,5,33747.895115595966,100.0
calendar_74,calendar,0.8,0.03,1,3.3028695227275056,0.7047080772724926,5,14408.608568182517,100.0
calendar_75,calendar,0.8,0.03,1,3.3310281569358935,0.6765494430641075,5,14493.08447080768,100.0
calendar_72,calendar,0.8,0.03,1,3.3281155315271946,0.6794620684728057,5,14484.346594581584,100.0
calendar_73,calendar,0.8,0.03,1,3.3786675856988837,0.6289100143011167,5,14636.00275709665,100.0
calendar_74,calendar,0.8,0.03,2,3.3483786801165123,0.6591989198834883,5,23953.744608532055,100.0
calendar_75,calendar,0.8,0.03,2,3.2419777895750035,0.7655998104249965,5,23719.01783953269,100.0
calendar_72,calendar,0.8,0.03,2,3.3597659363387766,0.6478116636612242,5,24063.644403597915,100.0
calendar_73,calendar,0.8,0.03,2,3.2498997108399146,0.7576778891600863,5,23885.701889616394,100.0
calendar_74,calendar,0.8,0.03,3,3.251624219467609,0.7559533805323916,5,33208.61726693488,100.0
calendar_75,calendar,0.8,0.03,3,3.272014521855405,0.7355630781445949,5,33035.06140509891,100.0
calendar_72,calendar,0.8,0.03,3,3.3690339843905086,0.6385436156094922,5,33670.74635676944,100.0
calendar_73,calendar,0.8,0.03,3,3.2958587005356983,0.7117188994643013,5,33273.27799122349,100.0
calendar_78,calendar,0.8,0.03,1,3.2457337510010014,0.7618438489989993,5,14237.201253003004,100.0
calendar_79,calendar,0.8,0.03,1,3.37026574570232,0.6373118542976802,5,14610.79723710696,100.0
calendar_76,calendar,0.8,0.03,1,3.372126585778472,0.6354510142215294,5,14616.379757335417,100.0
calendar_77,calendar,0.8,0.03,1,3.3188112970196118,0.6887663029803872,5,14456.433891058836,100.0
calendar_78,calendar,0.8,0.03,2,3.3020734168822408,0.705504183117759,5,23643.421503649726,100.0
calendar_79,calendar,0.8,0.03,2,3.2837094388573753,0.7238681611426234,5,23961.925553679088,100.0
calendar_76,calendar,0.8,0.03,2,3.3285885031579205,0.6789890968420804,5,24102.14526680918,100.0
calendar_77,calendar,0.8,0.03,2,3.3431068147060325,0.6644707852939661,5,23985.754335176935,100.0
calendar_78,calendar,0.8,0.03,3,3.240926198257235,0.7666514017427661,5,32866.20009842143,100.0
calendar_79,calendar,0.8,0.03,3,3.2037263964718172,0.8038512035281832,5,33073.10474309454,100.0
calendar_76,calendar,0.8,0.03,3,3.2918070029833166,0.7157705970166832,5,33477.566275759134,100.0
calendar_77,calendar,0.8,0.03,3,3.2947322131554535,0.7128453868445463,5,33369.950974643296,100.0
threshold_82,threshold,0.8,0.03,1,3.575585336351821,0.43199226364817944,9,14826.756009055463,100.0
threshold_83,threshold,0.8,0.03,1,3.5878612644209813,0.41971633557901933,8,14963.583793262944,100.0
threshold_80,threshold,0.8,0.03,1,3.6067843652292897,0.4007932347707104,7,15120.35309568787,100.0
threshold_81,threshold,0.8,0.03,1,3.5943730377859104,0.4132045622140902,8,14983.119113357732,100.0
threshold_82,threshold,0.8,0.03,2,3.5735074079423708,0.4340701920576311,8,24747.278232882578,100.0
threshold_83,threshold,0.8,0.03,2,3.5849597533143958,0.42261784668560465,8,24918.46305320613,100.0
threshold_80,threshold,0.8,0.03,2,3.5804923137108715,0.4270852862891285,8,25061.830036820484,100.0
threshold_81,threshold,0.8,0.03,2,3.5775626501676796,0.4300149498323206,8,24915.80706386077,100.0
threshold_82,threshold,0.8,0.03,3,3.5878732347688436,0.41970436523115623,7,34810.89793718911,100.0
threshold_83,threshold,0.8,0.03,3,3.5783065477821987,0.4292710522178026,8,34853.382696552726,100.0
threshold_80,threshold,0.8,0.03,3,3.5817370759132703,0.425840524086731,8,35007.04126456029,100.0
threshold_81,threshold,0.8,0.03,3,3.5772138697236238,0.43036373027637664,8,34847.44867303164,100.0
threshold_86,threshold,0.8,0.03,1,3.5694728429007836,0.4381047570992157,7,15008.41852870235,100.0
threshold_87,threshold,0.8,0.03,1,3.593577887388375,0.4139997126116253,7,15080.733662165125,100.0
threshold_84,threshold,0.8,0.03,1,3.573174574646556,0.43440302535344416,8,14919.523723939668,100.0
threshold_85,threshold,0.8,0.03,1,3.5999864947430074,0.40759110525699344,8,14999.959484229023,100.0
threshold_86,threshold,0.8,0.03,2,3.5785588052591293,0.4290187947408712,7,25044.094944479737,100.0
threshold_87,threshold,0.8,0.03,2,3.5680694932124695,0.43950810678753177,8,24984.942141802534,100.0
threshold_84,threshold,0.8,0.03,2,3.5850536755140756,0.4225239244859252,8,24874.684750481894,100.0
threshold_85,threshold,0.8,0.03,2,3.576723881708028,0.4308537182919735,8,24930.131129353103,100.0
threshold_86,threshold,0.8,0.03,3,3.5852150788723027,0.422362521127698,8,34999.74018109665,100.0
threshold_87,threshold,0.8,0.03,3,3.601220485014207,0.40635711498579397,7,35088.603596845154,100.0
threshold_84,threshold,0.8,0.03,3,3.579393172417113,0.428184427582887,8,34812.86426773323,100.0
threshold_85,threshold,0.8,0.03,3,3.603121739590798,0.40445586040920206,8,34939.496348125496,100.0
threshold_90,threshold,0.8,0.03,1,3.586427592137393,0.42115000786260853,8,14959.28277641218,100.0
threshold_91,threshold,0.8,0.03,1,3.57898418145691,0.4285934185430903,8,14936.95254437073,100.0
threshold_88,threshold,0.8,0.03,1,3.581437977875359,0.42613962212464096,8,14944.313933626077,100.0
threshold_89,threshold,0.8,0.03,1,3.5846644699757797,0.42291313002422104,7,15053.99340992734,100.0
threshold_90,threshold,0.8,0.03,2,3.600005602536888,0.40757199746311357,7,25059.299584022843,100.0
threshold_91,threshold,0.8,0.03,2,3.591575204809989,0.41600239519001186,7,25011.6781588007,100.0
threshold_88,threshold,0.8,0.03,2,3.599828152052028,0.40774944794797374,8,24943.79838978216,100.0
threshold_89,threshold,0.8,0.03,2,3.6051603945361466,0.4024172054638539,7,25169.47459353578,100.0
threshold_90,threshold,0.8,0.03,3,3.585354015669654,0.42222358433034746,8,35015.3616310318,100.0
threshold_91,threshold,0.8,0.03,3,3.571474858112651,0.43610274188734954,8,34926.10273313865,100.0
threshold_88,threshold,0.8,0.03,3,3.5879057670506405,0.41967183294936145,8,34907.51569093408,100.0
threshold_89,threshold,0.8,0.03,3,3.596191267057675,0.4113863329423262,7,35258.04839470881,100.0
threshold_94,threshold,0.8,0.03,1,3.5792396309648185,0.42833796903518184,8,14937.718892894456,100.0
