run_id,strategy,calendar_interval,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
calendar_15,calendar,7,4,1,4,2.228304792679798,1.7792728073202029,10,1.0
calendar_15,calendar,7,4,2,4,2.2162205221315707,1.7913570778684307,10,1.0
calendar_15,calendar,7,4,3,4,2.277100369428239,1.7304772305717617,10,1.0
calendar_15,calendar,7,4,4,4,2.237786395073465,1.7697912049265356,10,1.0
calendar_15,calendar,7,4,5,4,2.230648004824459,1.7769295951755413,10,1.0
calendar_15,calendar,7,4,6,4,2.2269208870942414,1.7806567129057593,10,1.0
calendar_15,calendar,7,4,7,4,2.251522023939229,1.7560555760607717,10,1.0
calendar_15,calendar,7,4,8,4,2.224316801160905,1.7832607988390956,10,1.0
calendar_15,calendar,7,4,9,4,2.2826841267932343,1.7248934732067662,10,1.0
calendar_15,calendar,7,4,0,5,2.2833914405128954,1.7241861594871049,10,1.0
calendar_15,calendar,7,4,1,5,2.233847583198014,1.773730016801987,10,1.0
calendar_15,calendar,7,4,2,5,2.239301496006845,1.7682761039931558,10,1.0
calendar_15,calendar,7,4,3,5,2.2121365225659817,1.7954410774340195,10,1.0
calendar_15,calendar,7,4,4,5,2.26460021845385,1.7429773815461502,10,1.0
calendar_15,calendar,7,4,5,5,2.2540662341362756,1.7535113658637247,10,1.0
calendar_15,calendar,7,4,6,5,2.252243931076691,1.7553336689233094,10,1.0
calendar_15,calendar,7,4,7,5,2.261988862383313,1.7455887376166876,10,1.0
calendar_15,calendar,7,4,8,5,2.242222129256738,1.765355470743262,10,1.0
calendar_15,calendar,7,4,9,5,2.3213748215239525,1.6862027784760472,10,1.0
calendar_15,calendar,7,4,0,6,2.2975367691608723,1.7100408308391275,10,1.0
calendar_15,calendar,7,4,1,6,2.2387565523765267,1.768821047623474,10,1.0
calendar_15,calendar,7,4,2,6,2.212032161012293,1.7955454389877081,10,1.0
calendar_15,calendar,7,4,3,6,2.223986629701061,1.7835909702989399,10,1.0
calendar_15,calendar,7,4,4,6,2.244082420578224,1.7634951794217764,10,1.0
calendar_15,calendar,7,4,5,6,2.240166277383918,1.7674113226160824,10,1.0
calendar_15,calendar,7,4,6,6,2.239217454244313,1.768360145755688,10,1.0
calendar_15,calendar,7,4,7,6,2.250728601737183,1.756848998262818,10,1.0
calendar_15,calendar,7,4,8,6,2.227957505474023,1.7796200945259777,10,1.0
calendar_15,calendar,7,4,9,6,2.313025001230971,1.6945525987690289,10,1.0
calendar_15,calendar,7,4,0,7,2.291241801091779,1.7163357989082213,10,1.0
calendar_15,calendar,7,4,1,7,2.197106734486732,1.810470865513269,10,1.0
calendar_15,calendar,7,4,2,7,2.197594115077053,1.8099834849229481,10,1.0
calendar_15,calendar,7,4,3,7,2.205089672795981,1.8024879272040204,10,1.0
calendar_15,calendar,7,4,4,7,2.2336982603770785,1.7738793396229222,10,1.0
calendar_15,calendar,7,4,5,7,2.272616012442269,1.734961587557731,10,1.0
calendar_15,calendar,7,4,6,7,2.2477144512980427,1.759863148701958,10,1.0
calendar_15,calendar,7,4,7,7,2.2584463213768107,1.7491312786231898,10,1.0
calendar_15,calendar,7,4,8,7,2.1906218044739587,1.8169557955260425,10,1.0
calendar_15,calendar,7,4,9,7,2.250933790732335,1.756643809267666,10,1.0
calendar_15,calendar,7,4,0,8,2.2776485049919204,1.72992909500808,10,1.0
calendar_15,calendar,7,4,1,8,2.1695868175633812,1.83799078243662,10,1.0
calendar_15,calendar,7,4,2,8,2.2027577083418426,1.8048198916581586,10,1.0
calendar_15,calendar,7,4,3,8,2.2133442939159664,1.7942333060840339,10,1.0
calendar_15,calendar,7,4,4,8,2.2153177997309723,1.7922598002690284,10,1.0
