run_id,strategy,pesticide_threshold,season,grain_tha,pest_loss_tha,spray_count,end_money
threshold_50,threshold,0.2,3,3.5436685250926714,0.4639090749073288,10,33694.57251423443
threshold_53,threshold,0.2,1,3.439814906952892,0.5677626930471077,10,14319.444720858675
threshold_52,threshold,0.2,1,3.4330968815973355,0.5744807184026641,10,14299.290644792007
threshold_55,threshold,0.2,1,3.4731043672017274,0.5344732327982723,10,14419.313101605183
threshold_54,threshold,0.2,1,3.460370319465003,0.5472072805349951,10,14381.11095839501
threshold_53,threshold,0.2,2,3.465472325164297,0.5421052748357029,10,23715.861696351567
threshold_52,threshold,0.2,2,3.436377602894723,0.5711999971052777,10,23608.423453476174
threshold_55,threshold,0.2,2,3.564527591538072,0.4430500084619295,9,24212.895876219398
threshold_54,threshold,0.2,2,3.4883641107369563,0.5192134892630459,10,23846.203290605878
threshold_53,threshold,0.2,3,3.484926146608797,0.5226514533912042,10,33170.64013617796
threshold_52,threshold,0.2,3,3.501274617053585,0.5063029829464136,9,33212.24730463693
threshold_55,threshold,0.2,3,3.5016195084848274,0.5059580915151729,10,33717.75440167388
threshold_54,threshold,0.2,3,3.526441871283324,0.4811357287166772,10,33425.528904455845
threshold_57,threshold,0.2,1,3.5178404996626518,0.489737100337349,9,14653.521498987955
threshold_56,threshold,0.2,1,3.5139677240122866,0.49360987598771494,10,14541.90317203686
threshold_59,threshold,0.2,1,3.5292414154361773,0.4783361845638226,10,14587.724246308531
threshold_58,threshold,0.2,1,3.5008060529214795,0.5067715470785218,10,14502.418158764438
threshold_57,threshold,0.2,2,3.5213551697667174,0.48622243023328254,10,24217.58700828811
threshold_56,threshold,0.2,2,3.4885581657132816,0.5190194342867188,10,24007.577669176702
threshold_59,threshold,0.2,2,3.4612709763164453,0.5463066236835553,10,23971.537175257865
threshold_58,threshold,0.2,2,3.4656003634652075,0.5419772365347928,10,23899.219249160058
threshold_57,threshold,0.2,3,3.5447805654649334,0.4627970345350657,9,33951.92870468291
threshold_56,threshold,0.2,3,3.449321572055244,0.5582560279447567,10,33355.542385342436
threshold_59,threshold,0.2,3,3.499729985473903,0.5078476145260972,10,33470.727131679574
threshold_58,threshold,0.2,3,3.4761694802338754,0.5314081197661249,10,33327.727689861684
