run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_3,threshold,0.1,1,0,0,3.465297127223302,0.5422804727766971,10,0.195
threshold_3,threshold,0.1,1,1,0,3.367467861806408,0.6401097381935913,10,0.195
threshold_3,threshold,0.1,1,2,0,3.4055590842772507,0.6020185157227498,10,0.195
threshold_3,threshold,0.1,1,3,0,3.42553542426741,0.5820421757325904,10,0.195
threshold_3,threshold,0.1,1,4,0,3.4503485482889698,0.5572290517110318,10,0.195
threshold_3,threshold,0.1,1,5,0,3.473402796207464,0.5341748037925363,10,0.195
threshold_3,threshold,0.1,1,6,0,3.4441573160168786,0.5634202839831212,10,0.195
threshold_3,threshold,0.1,1,7,0,3.4160976955469464,0.5914799044530523,10,0.195
threshold_3,threshold,0.1,1,8,0,3.3781034925720634,0.6294741074279363,10,0.195
threshold_3,threshold,0.1,1,9,0,3.5238096673606134,0.4837679326393866,10,0.195
threshold_3,threshold,0.1,1,0,1,3.3688947113244083,0.6386828886755924,10,0.195
threshold_3,threshold,0.1,1,1,1,3.2216071666590973,0.7859704333409032,10,0.195
threshold_3,threshold,0.1,1,2,1,3.29560524838961,0.7119723516103903,10,0.195
threshold_3,threshold,0.1,1,3,1,3.2871962429236725,0.7203813570763271,10,0.195
threshold_3,threshold,0.1,1,4,1,3.262166912444467,0.7454106875555331,10,0.195
threshold_3,threshold,0.1,1,5,1,3.3143300865782415,0.6932475134217575,10,0.195
threshold_3,threshold,0.1,1,6,1,3.314303524072497,0.693274075927503,10,0.195
threshold_3,threshold,0.1,1,7,1,3.2895932638596195,0.7179843361403795,10,0.195
threshold_3,threshold,0.1,1,8,1,3.200015883135056,0.8075617168649449,10,0.195
threshold_3,threshold,0.1,1,9,1,3.4180658838159843,0.5895117161840161,10,0.195
threshold_3,threshold,0.1,1,0,2,3.4031499295212457,0.6044276704787537,10,0.195
threshold_3,threshold,0.1,1,1,2,3.234066423578671,0.7735111764213288,10,0.195
threshold_3,threshold,0.1,1,2,2,3.3821299785600685,0.6254476214399319,10,0.195
threshold_3,threshold,0.1,1,3,2,3.3739219776125124,0.633655622387488,10,0.195
threshold_3,threshold,0.1,1,4,2,3.3069151750913583,0.7006624249086427,10,0.195
threshold_3,threshold,0.1,1,5,2,3.3380278873932236,0.669549712606776,10,0.195
threshold_3,threshold,0.1,1,6,2,3.3326878464743714,0.6748897535256292,10,0.195
threshold_3,threshold,0.1,1,7,2,3.3437838600727994,0.6637937399272003,10,0.195
threshold_3,threshold,0.1,1,8,2,3.3103618579218517,0.6972157420781487,10,0.195
threshold_3,threshold,0.1,1,9,2,3.41396930801396,0.5936082919860413,10,0.195
