run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_3,threshold,0.1,1,9,1,3.474635592531493,0.5329420074685075,10,0.26
threshold_3,threshold,0.1,1,0,2,3.526115938717118,0.48146166128288176,10,0.26
threshold_3,threshold,0.1,1,1,2,3.4429699002276433,0.5646076997723578,10,0.26
threshold_3,threshold,0.1,1,2,2,3.4301512956469895,0.57742630435301,10,0.26
threshold_3,threshold,0.1,1,3,2,3.491379775176527,0.5161978248234724,10,0.26
threshold_3,threshold,0.1,1,4,2,3.4622068742721144,0.5453707257278851,10,0.26
threshold_3,threshold,0.1,1,5,2,3.445339442891226,0.5622381571087748,10,0.26
threshold_3,threshold,0.1,1,6,2,3.4433063200967746,0.564271279903226,10,0.26
threshold_3,threshold,0.1,1,7,2,3.405699490287391,0.6018781097126099,10,0.26
threshold_3,threshold,0.1,1,8,2,3.427100759359516,0.5804768406404848,10,0.26
threshold_3,threshold,0.1,1,9,2,3.502612828527181,0.5049647714728204,10,0.26
threshold_3,threshold,0.1,1,0,3,3.497636854701304,0.5099407452986957,10,0.26
threshold_3,threshold,0.1,1,1,3,3.4284275520156617,0.5791500479843387,10,0.26
threshold_3,threshold,0.1,1,2,3,3.449440677170063,0.5581369228299365,10,0.26
threshold_3,threshold,0.1,1,3,3,3.4750152181043434,0.5325623818956573,10,0.26
threshold_3,threshold,0.1,1,4,3,3.4570386907653474,0.5505389092346549,10,0.26
threshold_3,threshold,0.1,1,5,3,3.462081358356451,0.5454962416435498,10,0.26
threshold_3,threshold,0.1,1,6,3,3.4240568318998745,0.5835207681001257,10,0.26
threshold_3,threshold,0.1,1,7,3,3.4528092986802648,0.5547683013197348,10,0.26
threshold_3,threshold,0.1,1,8,3,3.401188006571321,0.6063895934286786,10,0.26
threshold_3,threshold,0.1,1,9,3,3.525928216658577,0.48164938334142293,10,0.26
threshold_3,threshold,0.1,1,0,4,3.4753562057212206,0.5322213942787807,10,0.26
threshold_3,threshold,0.1,1,1,4,3.397341808404777,0.6102357915952239,10,0.26
threshold_3,threshold,0.1,1,2,4,3.4577413798576986,0.5498362201423033,10,0.26
threshold_3,threshold,0.1,1,3,4,3.4534094542088134,0.5541681457911861,10,0.26
threshold_3,threshold,0.1,1,4,4,3.462311178570449,0.5452664214295512,10,0.26
threshold_3,threshold,0.1,1,5,4,3.427512183631871,0.58006541636813,10,0.26
