run_id,strategy,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_96,threshold,3,6,0,2.6820230330582824,1.3255545669417166,9,0.6625000000000001
threshold_96,threshold,3,7,0,2.706674974076471,1.3009026259235281,9,0.6625000000000002
threshold_96,threshold,3,8,0,2.4542624462699316,1.5533151537300678,9,0.8500000000000001
threshold_96,threshold,3,9,0,3.046922139614248,0.9606554603857528,8,0.4250000000000001
threshold_96,threshold,3,0,1,2.298042079598689,1.7095355204013103,10,0.9125000000000001
threshold_96,threshold,3,1,1,2.21615839393155,1.7914192060684506,10,0.9750000000000001
threshold_96,threshold,3,2,1,2.2347009291311295,1.7728766708688708,10,0.9125000000000001
threshold_96,threshold,3,3,1,2.247271703426871,1.7603058965731293,10,0.9125000000000001
threshold_96,threshold,3,4,1,2.2959715229013775,1.7116060770986221,10,0.9125000000000001
threshold_96,threshold,3,5,1,2.292324341398591,1.7152532586014095,10,0.9125000000000001
threshold_96,threshold,3,6,1,2.2929296196943345,1.7146479803056651,10,0.9125000000000001
threshold_96,threshold,3,7,1,2.256743122889361,1.7508344771106397,10,0.9125000000000001
threshold_96,threshold,3,8,1,2.224432727628719,1.7831448723712817,10,0.9750000000000001
threshold_96,threshold,3,9,1,2.4300243373124184,1.5775532626875803,9,0.8500000000000001
threshold_96,threshold,3,0,2,2.6100974278669127,1.3974801721330874,9,0.6625000000000001
threshold_96,threshold,3,1,2,2.260155265184515,1.7474223348154854,10,0.9125000000000001
threshold_96,threshold,3,2,2,2.276429059668043,1.7311485403319566,10,0.9125000000000001
threshold_96,threshold,3,3,2,2.3513703352076973,1.6562072647923012,10,0.7875000000000002
threshold_96,threshold,3,4,2,2.341193018092406,1.6663845819075938,9,0.7875000000000001
threshold_96,threshold,3,5,2,2.3529099981674646,1.6546676018325348,10,0.9125000000000001
threshold_96,threshold,3,6,2,2.355552098944261,1.6520255010557379,10,0.7875000000000002
threshold_96,threshold,3,7,2,2.313937203342584,1.6936403966574163,10,0.8500000000000001
threshold_96,threshold,3,8,2,2.244190281712811,1.7633873182871889,10,0.9125000000000001
threshold_96,threshold,3,9,2,2.7200099378380407,1.2875676621619594,9,0.6375000000000001
threshold_96,threshold,3,0,3,2.74063811486713,1.2669394851328692,10,0.7250000000000001
threshold_96,threshold,3,1,3,2.2574285317311666,1.7501490682688339,10,0.9125000000000001
threshold_96,threshold,3,2,3,2.323019046114142,1.6845585538858587,9,0.7875000000000001
threshold_96,threshold,3,3,3,2.390012227641274,1.6175653723587258,10,0.8500000000000001
threshold_96,threshold,3,4,3,2.4699385342042692,1.5376390657957302,10,0.7875000000000002
threshold_96,threshold,3,5,3,2.48243662307365,1.5251409769263498,10,0.7875000000000002
threshold_96,threshold,3,6,3,2.3906119024263486,1.616965697573651,10,0.7875000000000002
threshold_96,threshold,3,7,3,2.249120193189969,1.7584574068100316,10,0.9125000000000001
threshold_96,threshold,3,8,3,2.3064058934533156,1.701171706546684,10,0.9125000000000001
threshold_96,threshold,3,9,3,2.770830537921597,1.2367470620784031,9,0.6625000000000001
threshold_96,threshold,3,0,4,2.8041449243965024,1.2034326756034985,9,0.6375000000000001
threshold_96,threshold,3,1,4,2.2944974935598377,1.7130801064401622,10,0.8500000000000001
