run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_24,none,0.7,0.03,1,2.2395395693077367,1.7680380306922638,0,11718.618707923211
none_27,none,0.7,0.03,1,2.2048368490230463,1.8027407509769549,0,11614.510547069138
none_26,none,0.7,0.03,1,2.2732797646935543,1.7342978353064467,0,11819.839294080663
none_25,none,0.7,0.03,2,2.197150465113621,1.8104271348863799,0,18103.070638178924
none_24,none,0.7,0.03,2,2.1769805082917126,1.8305970917082888,0,18249.56023279835
none_27,none,0.7,0.03,2,2.165175614441743,1.8424019855582585,0,18110.037390394366
none_26,none,0.7,0.03,2,2.179284990276638,1.828292609723363,0,18357.694264910577
none_25,none,0.7,0.03,3,2.1582506825863126,1.849326917413689,0,24577.822685937863
none_24,none,0.7,0.03,3,2.230164214494481,1.7774133855055199,0,24940.052876281792
none_27,none,0.7,0.03,3,2.209423009335111,1.7981545906648897,0,24738.306418399698
none_26,none,0.7,0.03,3,2.1619514436318457,1.8456261563681557,0,24843.548595806114
none_31,none,0.7,0.03,1,2.222016842075235,1.7855607579247659,0,11666.050526225705
none_30,none,0.7,0.03,1,2.194105151860957,1.813472448139044,0,11582.315455582871
none_29,none,0.7,0.03,1,2.271823244803253,1.7357543551967478,0,11815.469734409759
none_28,none,0.7,0.03,1,2.1880181376861847,1.819559462313817,0,11564.054413058555
none_31,none,0.7,0.03,2,2.1761437599913616,1.8314338400086392,0,18194.48180619979
none_30,none,0.7,0.03,2,2.191128078584771,1.8164495214152303,0,18155.699691337184
none_29,none,0.7,0.03,2,2.2091089652820792,1.7984686347179215,0,18442.796630255994
none_28,none,0.7,0.03,2,2.1898839480558143,1.8176936519441866,0,18133.706257225997
none_31,none,0.7,0.03,3,2.278247142402955,1.7293304575970454,0,25029.223233408655
none_30,none,0.7,0.03,3,2.204502850850982,1.803074749149019,0,24769.20824389013
none_29,none,0.7,0.03,3,2.1816161668982885,1.8259614331017127,0,24987.64513095086
none_28,none,0.7,0.03,3,2.2246525043729743,1.7829250956270268,0,24807.66377034492
none_35,none,0.7,0.03,1,2.1722039791816865,1.8353736208183147,0,11516.61193754506
none_34,none,0.7,0.03,1,2.165419278824337,1.8421583211756647,0,11496.25783647301
none_33,none,0.7,0.03,1,2.212308308038592,1.795269291961409,0,11636.924924115778
none_32,none,0.7,0.03,1,2.1637135383549055,1.8438640616450956,0,11491.140615064716
none_35,none,0.7,0.03,2,2.2099196595698527,1.7976579404301478,0,18146.37091625462
none_34,none,0.7,0.03,2,2.1952504606835324,1.8123271393164688,0,18082.009218523606
none_33,none,0.7,0.03,2,2.190384262200457,1.8171933377995444,0,18208.07771071715
none_32,none,0.7,0.03,2,2.165175614441743,1.8424019855582585,0,17986.667458389944
none_35,none,0.7,0.03,3,2.182825539359771,1.8247520606402308,0,24694.84753433393
none_34,none,0.7,0.03,3,2.237846730865074,1.769730869134927,0,24795.549411118827
none_33,none,0.7,0.03,3,2.1543013506383035,1.853276249361698,0,24670.98176263206
none_32,none,0.7,0.03,3,2.228657191448401,1.7789204085516,0,24672.639032735147
none_39,none,0.7,0.03,1,2.203753688367688,1.8038239116323131,0,11611.261065103065
none_38,none,0.7,0.03,1,2.191255837340059,1.8163217626599422,0,11573.767512020178
none_37,none,0.7,0.03,1,2.1718059460764048,1.8357716539235966,0,11515.417838229214
none_36,none,0.7,0.03,1,2.160131132823325,1.8474464671766762,0,11480.393398469976
none_39,none,0.7,0.03,2,2.2207943606194136,1.7867832393805876,0,18273.644146961306
none_38,none,0.7,0.03,2,2.1923357415454316,1.8152418584545695,0,18150.774736656473
none_37,none,0.7,0.03,2,2.208631086109759,1.798946513890242,0,18141.31109655849
none_36,none,0.7,0.03,2,2.178800819100233,1.8287767808997684,0,18016.795855770673
none_39,none,0.7,0.03,3,2.2026164344373065,1.804961165562695,0,24881.493450273225
none_38,none,0.7,0.03,3,2.165175614441743,1.8424019855582585,0,24646.3015799817
none_37,none,0.7,0.03,3,2.218441560371035,1.7891360396289662,0,24796.635777671596
none_36,none,0.7,0.03,3,2.1778974562675217,1.8296801437324797,0,24550.488224573237
calendar_41,calendar,0.7,0.03,1,2.919230330214221,1.088347269785778,5,13257.690990642663
calendar_40,calendar,0.7,0.03,1,2.8122406947695358,1.195336905230462,5,12936.722084308607
calendar_43,calendar,0.7,0.03,1,2.7969994644184215,1.2105781355815781,5,12890.998393255264
calendar_42,calendar,0.7,0.03,1,2.91117464705244,1.0964029529475594,5,13233.52394115732
calendar_41,calendar,0.7,0.03,2,3.0643285460816845,0.9432490539183153,5,21950.676628887715
calendar_40,calendar,0.7,0.03,2,2.7212167887607808,1.28636081123922,5,20600.37245059095
calendar_43,calendar,0.7,0.03,2,2.741962095502871,1.2656155044971293,5,20616.884679763876
calendar_42,calendar,0.7,0.03,2,2.7210049493411055,1.286572650658894,5,20896.53878918064
calendar_41,calendar,0.7,0.03,3,2.9498260558861364,1.0577515441138643,5,30300.154796546125
calendar_40,calendar,0.7,0.03,3,2.7515972974488205,1.2559803025511813,5,28355.16434293741
calendar_43,calendar,0.7,0.03,3,2.8540802570403425,1.1534973429596593,5,28679.1254508849
calendar_42,calendar,0.7,0.03,3,2.7725840946688614,1.234993505331138,5,28714.291073187225
calendar_47,calendar,0.7,0.03,1,2.8617761133719206,1.145801486628079,5,13085.328340115762
calendar_46,calendar,0.7,0.03,1,2.7411670651360645,1.266410534863936,5,12723.501195408193
calendar_45,calendar,0.7,0.03,1,2.8971337127236723,1.1104438872763258,5,13191.401138171017
calendar_44,calendar,0.7,0.03,1,2.625041367801964,1.3825362321980346,5,12375.124103405891
calendar_47,calendar,0.7,0.03,2,2.7513666931424035,1.2562109068575962,5,20839.428419542972
calendar_46,calendar,0.7,0.03,2,2.821935047855515,1.1856425521444862,5,20689.30633897474
calendar_45,calendar,0.7,0.03,2,2.719614617641399,1.2879629823586018,5,20850.244991095213
calendar_44,calendar,0.7,0.03,2,2.9978193392492494,1.0097582607507516,5,20868.58212115364
calendar_47,calendar,0.7,0.03,3,2.7872834322120217,1.2202941677879782,5,28701.278716179037
calendar_46,calendar,0.7,0.03,3,2.8465045345558058,1.1610730654441945,5,28728.819942642156
calendar_45,calendar,0.7,0.03,3,2.7079014389075984,1.2996761610924008,5,28473.94930781801
calendar_44,calendar,0.7,0.03,3,2.7236879776651386,1.2838896223348613,5,28539.646054149052
calendar_51,calendar,0.7,0.03,1,2.9445170012325668,1.063060598767432,5,13333.551003697701
calendar_50,calendar,0.7,0.03,1,2.765298888832455,1.2422787111675464,5,12795.896666497365
calendar_49,calendar,0.7,0.03,1,2.8146666380591387,1.1929109619408604,5,12943.999914177417
calendar_48,calendar,0.7,0.03,1,2.6649066004531448,1.3426709995468553,5,12494.719801359435
calendar_51,calendar,0.7,0.03,2,2.945498528307791,1.0620790716922084,5,21670.046588621073
calendar_50,calendar,0.7,0.03,2,2.957690744541346,1.0498868554586525,5,21168.968900121403
