run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money
none_9,none,0.6,0.03,3,2.25514119168,1.7524364083200008,0,25134.271139840002
none_12,none,0.6,0.03,1,2.2468169318399998,1.7607606681600008,0,11740.450795519999
none_14,none,0.6,0.03,1,2.1985606656,1.8090169344000007,0,11595.6819968
none_13,none,0.6,0.03,1,2.2740397055999995,1.7335378944000008,0,11822.119116799999
none_12,none,0.6,0.03,2,2.355916492799999,1.6516611072000005,0,18808.200273919996
none_14,none,0.6,0.03,2,2.22915483648,1.778422763520001,0,18283.14650624
none_13,none,0.6,0.03,2,2.3145252249599992,1.6930523750400006,0,18765.694791679998
none_12,none,0.6,0.03,3,2.24224505856,1.7653325414400007,0,25534.935449599994
none_14,none,0.6,0.03,3,2.2890708172799994,1.7185067827200007,0,25150.358958079996
none_13,none,0.6,0.03,3,2.2669734297599997,1.740604170240001,0,25566.615080959997
calendar_16,calendar,0.6,0.03,1,2.9227371626299385,1.0848404373700613,5,13268.211487889816
calendar_15,calendar,0.6,0.03,1,2.962128544727039,1.0454490552729605,5,13386.385634181117
calendar_18,calendar,0.6,0.03,1,2.8818438482755555,1.1257337517244421,5,13145.531544826667
calendar_17,calendar,0.6,0.03,1,2.9403888076652542,1.067188792334746,5,13321.166422995762
calendar_16,calendar,0.6,0.03,2,2.8857423760588796,1.1218352239411205,5,21425.438616066454
calendar_15,calendar,0.6,0.03,2,2.9469922834120688,1.0605853165879304,5,21727.362484417325
calendar_18,calendar,0.6,0.03,2,2.8150992324329476,1.1924783675670534,5,21090.82924212551
calendar_17,calendar,0.6,0.03,2,2.8731574408642557,1.1344201591357448,5,21440.638745588527
calendar_16,calendar,0.6,0.03,3,2.9952543717457925,1.0123232282542083,5,29911.20173130383
calendar_15,calendar,0.6,0.03,3,2.9333370445037565,1.0742405554962435,5,30027.37361792859
calendar_18,calendar,0.6,0.03,3,2.983966019813374,1.0236115801866246,5,29542.727301565632
calendar_17,calendar,0.6,0.03,3,2.827675543751884,1.1799020562481162,5,29423.66537684418
calendar_20,calendar,0.6,0.03,1,2.8895039937773555,1.1180736062226433,5,13168.511981332067
calendar_19,calendar,0.6,0.03,1,2.952968808687206,1.0546087913127944,5,13358.906426061618
calendar_22,calendar,0.6,0.03,1,2.9164548819714042,1.0911227180285956,5,13249.364645914213
calendar_21,calendar,0.6,0.03,1,3.060606860800819,0.9469707391991814,5,13681.820582402457
calendar_20,calendar,0.6,0.03,2,2.950517373684941,1.0570602263150597,5,21520.06410238689
calendar_19,calendar,0.6,0.03,2,2.886289480345189,1.12128811965481,5,21517.774867097185
calendar_22,calendar,0.6,0.03,2,3.0118093353713657,0.9957682646286344,5,21784.79265202831
calendar_21,calendar,0.6,0.03,2,2.801358663391642,1.2062189366083589,5,21585.89657257738
calendar_20,calendar,0.6,0.03,3,2.834124564942028,1.1734530350579722,5,29522.437797212973
calendar_19,calendar,0.6,0.03,3,2.897674268324658,1.1099033316753413,5,29710.79767207116
calendar_22,calendar,0.6,0.03,3,2.891359403723981,1.1162181962760198,5,29958.870863200253
calendar_21,calendar,0.6,0.03,3,2.9167037851041795,1.090873814895821,5,29836.00792788992
calendar_24,calendar,0.6,0.03,1,2.7874291534921714,1.220148446507828,5,12862.287460476515
calendar_23,calendar,0.6,0.03,1,2.887100444403301,1.120477155596698,5,13161.301333209904
calendar_26,calendar,0.6,0.03,1,2.9405908994162675,1.0669867005837317,5,13321.772698248802
