cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
212,3,threshold,0.66992,0.5310560000000001,8,4,334.12964106240014
213,3,threshold,0.66992,0.5310560000000001,8,5,340.7368273920001
214,3,threshold,0.7699199999999999,0.5,8,6,346.9576273920001
215,3,threshold,0.8699199999999999,0.5,8,7,353.1784273920001
216,3,threshold,0.347968,0.7564224,9,1,362.5895323238401
217,3,threshold,0.44796800000000003,0.6864224,9,2,371.1297252556801
218,3,threshold,0.547968,0.6164224,9,3,378.7990061875201
219,3,threshold,0.647968,0.5464224,9,4,385.5973751193601
220,3,threshold,0.747968,0.5,9,5,391.8181751193601
221,3,threshold,0.747968,0.5,9,6,398.0389751193601
222,3,threshold,0.8479679999999999,0.5,9,7,404.2597751193601
223,3,threshold,0.4391872,0.69256896,10,1,412.87644109209606
224,3,threshold,0.5391872,0.6225689600000001,10,2,420.62219506483206
225,3,threshold,0.5391872,0.6225689600000001,10,3,428.36794903756805
226,3,threshold,0.6391872,0.5525689600000001,10,4,435.2427910103041
227,3,threshold,0.7391871999999999,0.70432512,10,5,443.51889290035206
