cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
44,1,calendar,0.6,0.5,3,2,210.59481600000018
45,1,calendar,0.7,0.5,3,3,215.4332160000002
46,1,calendar,0.7999999999999999,0.5,3,4,220.2716160000002
47,1,calendar,0.8999999999999999,0.5,3,5,225.1100160000002
48,1,calendar,0.9999999999999999,0.5,3,6,229.9484160000002
49,1,calendar,1.0,0.5,3,7,234.78681600000021
50,1,calendar,1.0,0.5,3,8,239.62521600000022
51,1,calendar,1.0,0.5,3,9,244.46361600000023
52,1,calendar,1.0,0.5,3,10,250.68441600000023
53,1,calendar,1.0,0.5,3,11,256.9052160000002
54,1,calendar,1.0,0.5,3,12,263.1260160000002
55,1,calendar,1.0,0.5,3,13,269.3468160000002
56,1,calendar,1.0,0.5,3,14,275.5676160000002
57,1,calendar,0.5,0.65,4,1,283.6546560000002
58,1,calendar,0.5,0.65,4,2,291.7416960000002
59,1,calendar,0.5,0.65,4,3,299.8287360000002
60,1,calendar,0.6,0.5800000000000001,4,4,307.04486400000025
61,1,calendar,0.7,0.51,4,5,313.39008000000024
62,1,calendar,0.7,0.51,4,6,319.73529600000023
63,1,calendar,0.7999999999999999,0.5,4,7,325.95609600000023
64,1,calendar,0.8999999999999999,0.5,4,8,332.1768960000002
65,1,calendar,0.9999999999999999,0.5,4,9,338.3976960000002
66,1,calendar,0.9999999999999999,0.5,4,10,344.6184960000002
67,1,calendar,1.0,0.5,4,11,350.8392960000002
68,1,calendar,1.0,0.5,4,12,357.0600960000002
69,1,calendar,1.0,0.5,4,13,363.2808960000002
70,1,calendar,1.0,0.5,4,14,369.5016960000002
71,1,calendar,0.5,0.65,5,1,377.5887360000002
72,1,calendar,0.5,0.65,5,2,385.6757760000002
73,1,calendar,0.6,0.5800000000000001,5,3,392.89190400000024
74,1,calendar,0.7,0.51,5,4,399.23712000000023
75,1,calendar,0.7999999999999999,0.6799999999999999,5,5,407.22739200000024
77,2,calendar,0.1,0.98,0,1,2.709504
78,2,calendar,0.2,0.96,0,2,5.363712
79,2,calendar,0.2,0.96,0,3,8.01792
80,2,calendar,0.2,0.82,0,4,15.952895999999999
81,2,calendar,0.2,0.82,0,5,23.887871999999998
82,2,calendar,0.2,0.82,0,6,31.822847999999997
83,2,calendar,0.30000000000000004,0.73,0,7,38.886911999999995
84,2,calendar,0.4,0.6399999999999999,0,8,45.08006399999999
85,2,calendar,0.5,0.55,0,9,50.402303999999994
86,2,calendar,0.6,0.5,0,10,55.240703999999994
87,2,calendar,0.7,0.5,0,11,60.079103999999994
88,2,calendar,0.7999999999999999,0.5,0,12,64.917504
89,2,calendar,0.7999999999999999,0.5,0,13,69.75590399999999
90,2,calendar,0.8999999999999999,0.5,0,14,74.594304
91,2,calendar,0.45999999999999996,0.5860000000000001,1,1,80.2649088
92,2,calendar,0.45999999999999996,0.5860000000000001,1,2,85.93551360000001
93,2,calendar,0.5599999999999999,0.5,1,3,90.77391360000001
94,2,calendar,0.5599999999999999,0.5,1,4,95.61231360000002
95,2,calendar,0.6599999999999999,0.5,1,5,100.45071360000003
96,2,calendar,0.7599999999999999,0.5,1,6,105.28911360000004
97,2,calendar,0.7599999999999999,0.5,1,7,110.12751360000004
98,2,calendar,0.8599999999999999,0.5,1,8,114.96591360000005
99,2,calendar,0.9599999999999999,0.5,1,9,119.80431360000006
100,2,calendar,1.0,0.5,1,10,124.64271360000006
101,2,calendar,1.0,0.5,1,11,129.48111360000007
102,2,calendar,1.0,0.5,1,12,134.31951360000008
103,2,calendar,1.0,0.5,1,13,139.1579136000001
104,2,calendar,1.0,0.5,1,14,143.9963136000001
105,2,calendar,0.4,0.6399999999999999,2,1,150.1894656000001
106,2,calendar,0.5,0.55,2,2,155.51170560000008
107,2,calendar,0.6,0.5,2,3,160.3501056000001
108,2,calendar,0.7,0.5,2,4,165.1885056000001
109,2,calendar,0.7999999999999999,0.5,2,5,170.0269056000001
110,2,calendar,0.8999999999999999,0.5,2,6,174.8653056000001
111,2,calendar,0.9999999999999999,0.5,2,7,179.70370560000012
112,2,calendar,1.0,0.5,2,8,184.54210560000013
113,2,calendar,1.0,0.5,2,9,189.38050560000013
114,2,calendar,1.0,0.5,2,10,194.21890560000014
115,2,calendar,1.0,0.5,2,11,199.05730560000015
116,2,calendar,1.0,0.5,2,12,203.89570560000016
117,2,calendar,1.0,0.5,2,13,208.73410560000016
118,2,calendar,1.0,0.5,2,14,213.57250560000017
119,2,calendar,0.5,0.55,3,1,218.89474560000016
120,2,calendar,0.6,0.5,3,2,223.73314560000017
121,2,calendar,0.7,0.5,3,3,228.57154560000018
122,2,calendar,0.7999999999999999,0.5,3,4,233.40994560000019
123,2,calendar,0.8999999999999999,0.5,3,5,238.2483456000002
124,2,calendar,0.9999999999999999,0.5,3,6,243.0867456000002
125,2,calendar,1.0,0.5,3,7,247.9251456000002
126,2,calendar,1.0,0.5,3,8,252.7635456000002
127,2,calendar,1.0,0.5,3,9,257.6019456000002
128,2,calendar,1.0,0.5,3,10,263.8227456000002
129,2,calendar,1.0,0.5,3,11,270.0435456000002
130,2,calendar,1.0,0.5,3,12,276.2643456000002
131,2,calendar,1.0,0.5,3,13,282.4851456000002
132,2,calendar,1.0,0.5,3,14,288.7059456000002
133,2,calendar,0.5,0.65,4,1,296.7929856000002
134,2,calendar,0.6,0.5800000000000001,4,2,304.0091136000002
135,2,calendar,0.7,0.51,4,3,310.3543296000002
136,2,calendar,0.7999999999999999,0.5,4,4,316.5751296000002
137,2,calendar,0.8999999999999999,0.5,4,5,322.7959296000002
138,2,calendar,0.9999999999999999,0.5,4,6,329.0167296000002
139,2,calendar,1.0,0.5,4,7,335.2375296000002
140,2,calendar,1.0,0.5,4,8,341.4583296000002
141,2,calendar,1.0,0.5,4,9,347.6791296000002
142,2,calendar,1.0,0.5,4,10,353.8999296000002
143,2,calendar,1.0,0.5,4,11,360.1207296000002
144,2,calendar,1.0,0.5,4,12,366.3415296000002
145,2,calendar,1.0,0.5,4,13,372.56232960000017
146,2,calendar,1.0,0.5,4,14,378.78312960000017
147,2,calendar,0.5,0.65,5,1,386.87016960000017
148,2,calendar,0.6,0.5800000000000001,5,2,394.0862976000002
149,2,calendar,0.7,0.51,5,3,400.4315136000002
150,2,calendar,0.7999999999999999,0.5,5,4,406.6523136000002
151,2,calendar,0.8999999999999999,0.64,5,5,414.1725696000002
153,3,calendar,0.1,0.98,0,1,2.709504
154,3,calendar,0.2,0.96,0,2,5.363712
155,3,calendar,0.30000000000000004,0.94,0,3,7.962624
156,3,calendar,0.4,0.6399999999999999,0,4,14.155776
157,3,calendar,0.5,0.55,0,5,19.478016
158,3,calendar,0.6,0.5,0,6,24.316416
159,3,calendar,0.7,0.5,0,7,29.154816
160,3,calendar,0.7999999999999999,0.5,0,8,33.993216000000004
161,3,calendar,0.8999999999999999,0.5,0,9,38.831616000000004
162,3,calendar,0.9999999999999999,0.5,0,10,43.670016000000004
163,3,calendar,0.9999999999999999,0.5,0,11,48.508416000000004
164,3,calendar,0.9999999999999999,0.5,0,12,53.346816000000004
165,3,calendar,1.0,0.5,0,13,58.185216000000004
166,3,calendar,1.0,0.5,0,14,63.023616000000004
167,3,calendar,0.5,0.55,1,1,68.345856
168,3,calendar,0.6,0.5,1,2,73.184256
169,3,calendar,0.7,0.5,1,3,78.02265600000001
170,3,calendar,0.7999999999999999,0.5,1,4,82.86105600000002
171,3,calendar,0.7999999999999999,0.5,1,5,87.69945600000003
172,3,calendar,0.8999999999999999,0.5,1,6,92.53785600000003
173,3,calendar,0.9999999999999999,0.5,1,7,97.37625600000004
174,3,calendar,1.0,0.5,1,8,102.21465600000005
175,3,calendar,1.0,0.5,1,9,107.05305600000005
176,3,calendar,1.0,0.5,1,10,111.89145600000006
177,3,calendar,1.0,0.5,1,11,116.72985600000007
178,3,calendar,1.0,0.5,1,12,121.56825600000008
179,3,calendar,1.0,0.5,1,13,126.40665600000008
180,3,calendar,1.0,0.5,1,14,131.2450560000001
181,3,calendar,0.5,0.55,2,1,136.56729600000008
182,3,calendar,0.5,0.55,2,2,141.88953600000008
183,3,calendar,0.6,0.5,2,3,146.72793600000008
184,3,calendar,0.7,0.5,2,4,151.5663360000001
185,3,calendar,0.7999999999999999,0.5,2,5,156.4047360000001
186,3,calendar,0.8999999999999999,0.5,2,6,161.2431360000001
187,3,calendar,0.9999999999999999,0.5,2,7,166.0815360000001
188,3,calendar,0.9999999999999999,0.5,2,8,170.91993600000012
189,3,calendar,1.0,0.5,2,9,175.75833600000013
190,3,calendar,1.0,0.5,2,10,180.59673600000013
191,3,calendar,1.0,0.5,2,11,185.43513600000014
192,3,calendar,1.0,0.5,2,12,190.27353600000015
193,3,calendar,1.0,0.5,2,13,195.11193600000016
194,3,calendar,1.0,0.5,2,14,199.95033600000016
195,3,calendar,0.5,0.55,3,1,205.27257600000016
196,3,calendar,0.6,0.5,3,2,210.11097600000016
197,3,calendar,0.7,0.5,3,3,214.94937600000017
198,3,calendar,0.7,0.5,3,4,219.78777600000018
199,3,calendar,0.7999999999999999,0.5,3,5,224.62617600000019
200,3,calendar,0.8999999999999999,0.5,3,6,229.4645760000002
201,3,calendar,0.9999999999999999,0.5,3,7,234.3029760000002
202,3,calendar,1.0,0.5,3,8,239.1413760000002
203,3,calendar,1.0,0.5,3,9,243.97977600000021
204,3,calendar,1.0,0.5,3,10,250.2005760000002
205,3,calendar,1.0,0.5,3,11,256.42137600000024
206,3,calendar,1.0,0.5,3,12,262.64217600000023
207,3,calendar,1.0,0.5,3,13,268.86297600000023
208,3,calendar,1.0,0.5,3,14,275.0837760000002
209,3,calendar,0.5,0.65,4,1,283.17081600000023
210,3,calendar,0.6,0.5800000000000001,4,2,290.38694400000026
211,3,calendar,0.7,0.51,4,3,296.73216000000025
212,3,calendar,0.7,0.51,4,4,303.07737600000024
213,3,calendar,0.7,0.51,4,5,309.42259200000024
214,3,calendar,0.7999999999999999,0.5,4,6,315.64339200000023
215,3,calendar,0.8999999999999999,0.5,4,7,321.86419200000023
216,3,calendar,0.9999999999999999,0.5,4,8,328.0849920000002
217,3,calendar,1.0,0.5,4,9,334.3057920000002
218,3,calendar,1.0,0.5,4,10,340.5265920000002
219,3,calendar,1.0,0.5,4,11,346.7473920000002
220,3,calendar,1.0,0.5,4,12,352.9681920000002
221,3,calendar,1.0,0.5,4,13,359.1889920000002
222,3,calendar,1.0,0.5,4,14,365.4097920000002
223,3,calendar,0.4,0.72,5,1,374.3677440000002
224,3,calendar,0.5,0.65,5,2,382.4547840000002
225,3,calendar,0.5,0.65,5,3,390.5418240000002
226,3,calendar,0.6,0.5800000000000001,5,4,397.7579520000002
227,3,calendar,0.6,0.76,5,5,406.6882560000002
