cycle,season,strategy,pest_load,k_pest,spray_count,days_since_last_spray,biomass
86,2,none,0.7999999999999999,0.5,0,10,45.950976
87,2,none,0.7999999999999999,0.5,0,11,50.789376
88,2,none,0.8999999999999999,0.5,0,12,55.627776
89,2,none,0.9999999999999999,0.5,0,13,60.466176
90,2,none,1.0,0.5,0,14,65.304576
91,2,none,1.0,0.5,0,15,70.142976
92,2,none,1.0,0.5,0,16,74.98137600000001
93,2,none,1.0,0.5,0,17,79.81977600000002
94,2,none,1.0,0.5,0,18,84.65817600000003
95,2,none,1.0,0.5,0,19,89.49657600000003
96,2,none,1.0,0.5,0,20,94.33497600000004
97,2,none,1.0,0.5,0,21,99.17337600000005
98,2,none,1.0,0.5,0,22,104.01177600000005
99,2,none,1.0,0.5,0,23,108.85017600000006
100,2,none,1.0,0.5,0,24,113.68857600000007
101,2,none,1.0,0.5,0,25,118.52697600000008
102,2,none,1.0,0.5,0,26,123.36537600000008
103,2,none,1.0,0.5,0,27,128.2037760000001
104,2,none,1.0,0.5,0,28,133.0421760000001
105,2,none,1.0,0.5,0,29,137.8805760000001
106,2,none,1.0,0.5,0,30,142.7189760000001
107,2,none,1.0,0.5,0,31,147.55737600000012
108,2,none,1.0,0.5,0,32,152.39577600000013
109,2,none,1.0,0.5,0,33,157.23417600000013
110,2,none,1.0,0.5,0,34,162.07257600000014
111,2,none,1.0,0.5,0,35,166.91097600000015
112,2,none,1.0,0.5,0,36,171.74937600000015
113,2,none,1.0,0.5,0,37,176.58777600000016
114,2,none,1.0,0.5,0,38,181.42617600000017
115,2,none,1.0,0.5,0,39,186.26457600000018
116,2,none,1.0,0.5,0,40,191.10297600000018
117,2,none,1.0,0.5,0,41,195.9413760000002
118,2,none,1.0,0.5,0,42,200.7797760000002
119,2,none,1.0,0.5,0,43,205.6181760000002
120,2,none,1.0,0.5,0,44,210.4565760000002
121,2,none,1.0,0.5,0,45,215.29497600000022
122,2,none,1.0,0.5,0,46,220.13337600000023
123,2,none,1.0,0.5,0,47,224.97177600000023
124,2,none,1.0,0.5,0,48,229.81017600000024
125,2,none,1.0,0.5,0,49,234.64857600000025
126,2,none,1.0,0.5,0,50,239.48697600000025
127,2,none,1.0,0.5,0,51,244.32537600000026
128,2,none,1.0,0.5,0,52,250.54617600000026
129,2,none,1.0,0.5,0,53,256.7669760000003
130,2,none,1.0,0.5,0,54,262.9877760000003
131,2,none,1.0,0.5,0,55,269.2085760000003
132,2,none,1.0,0.5,0,56,275.4293760000003
133,2,none,1.0,0.5,0,57,281.6501760000003
134,2,none,1.0,0.5,0,58,287.87097600000027
135,2,none,1.0,0.5,0,59,294.09177600000027
136,2,none,1.0,0.5,0,60,300.31257600000026
137,2,none,1.0,0.5,0,61,306.53337600000026
138,2,none,1.0,0.5,0,62,312.75417600000026
139,2,none,1.0,0.5,0,63,318.97497600000025
140,2,none,1.0,0.5,0,64,325.19577600000025
141,2,none,1.0,0.5,0,65,331.41657600000025
142,2,none,1.0,0.5,0,66,337.63737600000024
143,2,none,1.0,0.5,0,67,343.85817600000024
144,2,none,1.0,0.5,0,68,350.07897600000024
145,2,none,1.0,0.5,0,69,356.29977600000024
146,2,none,1.0,0.5,0,70,362.52057600000023
147,2,none,1.0,0.5,0,71,368.74137600000023
148,2,none,1.0,0.5,0,72,374.9621760000002
149,2,none,1.0,0.5,0,73,381.1829760000002
150,2,none,1.0,0.5,0,74,387.4037760000002
151,2,none,1.0,0.6,0,75,394.4540160000002
153,3,none,0.1,0.98,0,1,2.709504
154,3,none,0.2,0.96,0,2,5.363712
155,3,none,0.30000000000000004,0.94,0,3,7.962624
156,3,none,0.30000000000000004,0.73,0,4,15.026688
157,3,none,0.4,0.6399999999999999,0,5,21.219839999999998
158,3,none,0.5,0.55,0,6,26.54208
159,3,none,0.6,0.5,0,7,31.38048
160,3,none,0.6,0.5,0,8,36.21888
161,3,none,0.7,0.5,0,9,41.05728
162,3,none,0.7999999999999999,0.5,0,10,45.89568
163,3,none,0.8999999999999999,0.5,0,11,50.73408
164,3,none,0.9999999999999999,0.5,0,12,55.57248
165,3,none,1.0,0.5,0,13,60.41088
166,3,none,1.0,0.5,0,14,65.24928
167,3,none,1.0,0.5,0,15,70.08768
168,3,none,1.0,0.5,0,16,74.92608000000001
169,3,none,1.0,0.5,0,17,79.76448000000002
170,3,none,1.0,0.5,0,18,84.60288000000003
171,3,none,1.0,0.5,0,19,89.44128000000003
172,3,none,1.0,0.5,0,20,94.27968000000004
173,3,none,1.0,0.5,0,21,99.11808000000005
174,3,none,1.0,0.5,0,22,103.95648000000006
175,3,none,1.0,0.5,0,23,108.79488000000006
176,3,none,1.0,0.5,0,24,113.63328000000007
177,3,none,1.0,0.5,0,25,118.47168000000008
178,3,none,1.0,0.5,0,26,123.31008000000008
179,3,none,1.0,0.5,0,27,128.1484800000001
180,3,none,1.0,0.5,0,28,132.9868800000001
181,3,none,1.0,0.5,0,29,137.8252800000001
182,3,none,1.0,0.5,0,30,142.6636800000001
183,3,none,1.0,0.5,0,31,147.50208000000012
184,3,none,1.0,0.5,0,32,152.34048000000013
185,3,none,1.0,0.5,0,33,157.17888000000013
186,3,none,1.0,0.5,0,34,162.01728000000014
187,3,none,1.0,0.5,0,35,166.85568000000015
188,3,none,1.0,0.5,0,36,171.69408000000016
189,3,none,1.0,0.5,0,37,176.53248000000016
190,3,none,1.0,0.5,0,38,181.37088000000017
191,3,none,1.0,0.5,0,39,186.20928000000018
192,3,none,1.0,0.5,0,40,191.04768000000018
193,3,none,1.0,0.5,0,41,195.8860800000002
194,3,none,1.0,0.5,0,42,200.7244800000002
195,3,none,1.0,0.5,0,43,205.5628800000002
196,3,none,1.0,0.5,0,44,210.4012800000002
197,3,none,1.0,0.5,0,45,215.23968000000022
198,3,none,1.0,0.5,0,46,220.07808000000023
199,3,none,1.0,0.5,0,47,224.91648000000023
200,3,none,1.0,0.5,0,48,229.75488000000024
201,3,none,1.0,0.5,0,49,234.59328000000025
202,3,none,1.0,0.5,0,50,239.43168000000026
203,3,none,1.0,0.5,0,51,244.27008000000026
204,3,none,1.0,0.5,0,52,250.49088000000026
205,3,none,1.0,0.5,0,53,256.7116800000003
206,3,none,1.0,0.5,0,54,262.9324800000003
207,3,none,1.0,0.5,0,55,269.1532800000003
208,3,none,1.0,0.5,0,56,275.3740800000003
209,3,none,1.0,0.5,0,57,281.5948800000003
210,3,none,1.0,0.5,0,58,287.81568000000027
211,3,none,1.0,0.5,0,59,294.03648000000027
212,3,none,1.0,0.5,0,60,300.25728000000026
213,3,none,1.0,0.5,0,61,306.47808000000026
214,3,none,1.0,0.5,0,62,312.69888000000026
215,3,none,1.0,0.5,0,63,318.91968000000026
216,3,none,1.0,0.5,0,64,325.14048000000025
217,3,none,1.0,0.5,0,65,331.36128000000025
218,3,none,1.0,0.5,0,66,337.58208000000025
219,3,none,1.0,0.5,0,67,343.80288000000024
220,3,none,1.0,0.5,0,68,350.02368000000024
221,3,none,1.0,0.5,0,69,356.24448000000024
222,3,none,1.0,0.5,0,70,362.46528000000023
223,3,none,1.0,0.5,0,71,368.68608000000023
224,3,none,1.0,0.5,0,72,374.9068800000002
225,3,none,1.0,0.5,0,73,381.1276800000002
226,3,none,1.0,0.5,0,74,387.3484800000002
227,3,none,1.0,0.6,0,75,394.3987200000002
