run_id,strategy,efficacy,increment,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
calendar_45,calendar,0.9,0.03,1,3.1428928477836826,0.8646847522163174,5,13928.678543351049,100.0
calendar_46,calendar,0.9,0.03,1,3.3228531920097875,0.6847244079902132,5,14468.559576029362,100.0
calendar_47,calendar,0.9,0.03,1,3.189677278378519,0.8179003216214809,5,14069.031835135556,100.0
calendar_44,calendar,0.9,0.03,2,3.3045163138335734,0.7030612861664279,5,23483.62005395197,100.0
calendar_45,calendar,0.9,0.03,2,3.2698296320563225,0.7377479679436774,5,23238.167439520017,100.0
calendar_46,calendar,0.9,0.03,2,3.221921479520518,0.7856561204794814,5,23634.324014590915,100.0
calendar_47,calendar,0.9,0.03,2,3.1581947281170715,0.8493828718829282,5,23043.61601948677,100.0
calendar_44,calendar,0.9,0.03,3,3.228884165211947,0.7786934347880515,5,32670.27254958781,100.0
calendar_45,calendar,0.9,0.03,3,3.141242216551892,0.8663353834481089,5,32161.894089175694,100.0
calendar_46,calendar,0.9,0.03,3,3.231980342202529,0.7755972577974727,5,32830.2650411985,100.0
calendar_47,calendar,0.9,0.03,3,3.1641345065128887,0.8434430934871108,5,32036.019539025438,100.0
calendar_51,calendar,0.9,0.03,1,3.1350589148139822,0.8725186851860184,5,13905.176744441947,100.0
calendar_48,calendar,0.9,0.03,1,3.2011172633150182,0.806460336684982,5,14103.351789945054,100.0
calendar_49,calendar,0.9,0.03,1,3.2700788136764807,0.7374987863235183,5,14310.236441029441,100.0
calendar_50,calendar,0.9,0.03,1,3.2085771553719002,0.7990004446281007,5,14125.731466115702,100.0
calendar_51,calendar,0.9,0.03,2,3.1825129156911776,0.825064684308822,5,22952.715491515482,100.0
calendar_48,calendar,0.9,0.03,2,3.3399039670092283,0.6676736329907719,5,23623.06369097274,100.0
calendar_49,calendar,0.9,0.03,2,3.272241589495177,0.7353360105048239,5,23626.96120951497,100.0
calendar_50,calendar,0.9,0.03,2,3.1945539660484004,0.8130236339515996,5,23209.393364260904,100.0
calendar_51,calendar,0.9,0.03,3,3.2488211674997904,0.7587564325002109,5,32199.178994014852,100.0
calendar_48,calendar,0.9,0.03,3,3.186559819176428,0.821017780823572,5,32682.743148502024,100.0
calendar_49,calendar,0.9,0.03,3,3.23732481881529,0.7702527811847099,5,32838.93566596084,100.0
calendar_50,calendar,0.9,0.03,3,3.3296619288403173,0.6779156711596827,5,32698.379150781857,100.0
calendar_52,calendar,0.9,0.03,1,3.2435391740543604,0.76403842594564,5,14230.617522163082,100.0
calendar_53,calendar,0.9,0.03,1,3.203821406958285,0.8037561930417144,5,14111.464220874856,100.0
calendar_54,calendar,0.9,0.03,1,3.1801157677641116,0.8274618322358883,5,14040.347303292336,100.0
calendar_55,calendar,0.9,0.03,1,3.184421510047607,0.8231560899523913,5,14053.264530142822,100.0
calendar_52,calendar,0.9,0.03,2,3.154974725438114,0.8526028745618865,5,23195.541698477424,100.0
calendar_53,calendar,0.9,0.03,2,3.160246330287133,0.8473312697128668,5,23092.203211736254,100.0
calendar_54,calendar,0.9,0.03,2,3.224089999734835,0.7834876002651658,5,23212.61730249684,100.0
calendar_55,calendar,0.9,0.03,2,3.195230212233888,0.8123473877661109,5,23138.955166844484,100.0
calendar_52,calendar,0.9,0.03,3,3.2375839157967317,0.7699936842032687,5,32408.293445867617,100.0
calendar_53,calendar,0.9,0.03,3,3.1668765771909,0.8407010228091016,5,32092.832943308953,100.0
calendar_54,calendar,0.9,0.03,3,3.2375101064919005,0.7700674935081007,5,32425.147621972545,100.0
calendar_55,calendar,0.9,0.03,3,3.235854599608609,0.7717230003913905,5,32346.51896567031,100.0
calendar_56,calendar,0.9,0.03,1,3.222477180387837,0.7851004196121627,5,14167.43154116351,100.0
calendar_57,calendar,0.9,0.03,1,3.11288581116566,0.8946917888343395,5,13838.65743349698,100.0
calendar_58,calendar,0.9,0.03,1,3.225921355780224,0.7816562442197768,5,14177.764067340671,100.0
calendar_59,calendar,0.9,0.03,1,3.171959757174887,0.8356178428251124,5,14015.879271524662,100.0
calendar_56,calendar,0.9,0.03,2,3.1680663504287025,0.8395112495712976,5,23171.63059244962,100.0
calendar_57,calendar,0.9,0.03,2,3.293852570702748,0.7137250292972509,5,23220.215145605223,100.0
calendar_58,calendar,0.9,0.03,2,3.202417489998031,0.8051601100019689,5,23285.016537334763,100.0
calendar_59,calendar,0.9,0.03,2,3.1782515268274683,0.8293260731725329,5,23050.633852007064,100.0
calendar_56,calendar,0.9,0.03,3,3.2143356212995378,0.7932419787004625,5,32314.63745634823,100.0
calendar_57,calendar,0.9,0.03,3,3.124751488286371,0.8828261117136298,5,32094.469610464337,100.0
calendar_58,calendar,0.9,0.03,3,3.2153818951240916,0.7921957048759084,5,32431.162222707037,100.0
calendar_59,calendar,0.9,0.03,3,3.185293291061861,0.8222843089381382,5,32106.513725192646,100.0
calendar_60,calendar,0.9,0.03,1,3.234092472276625,0.7734851277233763,5,14202.277416829875,100.0
calendar_61,calendar,0.9,0.03,1,3.2205298195568246,0.7870477804431765,5,14161.589458670474,100.0
calendar_62,calendar,0.9,0.03,1,3.1489515214914814,0.8586260785085195,5,13946.854564474444,100.0
calendar_63,calendar,0.9,0.03,1,3.221302995283912,0.7862746047160901,5,14163.908985851736,100.0
calendar_60,calendar,0.9,0.03,2,3.205633113711515,0.8019444862884848,5,23319.176757964422,100.0
calendar_61,calendar,0.9,0.03,2,3.258348653504644,0.7492289464953565,5,23436.635419184408,100.0
calendar_62,calendar,0.9,0.03,2,3.2362031871974457,0.7713744128025539,5,23155.46412606678,100.0
calendar_63,calendar,0.9,0.03,2,3.2303260561565477,0.7772515438434535,5,23354.88715432138,100.0
calendar_60,calendar,0.9,0.03,3,3.135953741879045,0.8716238581209552,5,32227.037983601556,100.0
calendar_61,calendar,0.9,0.03,3,3.2261414830209425,0.781436116979059,5,32615.059868247234,100.0
calendar_62,calendar,0.9,0.03,3,3.2048317608481547,0.8027458391518448,5,32269.959408611245,100.0
calendar_63,calendar,0.9,0.03,3,3.1573736636609118,0.8502039363390889,5,32327.008145304113,100.0
calendar_67,calendar,0.9,0.03,1,3.227897293153855,0.7796803068461445,5,14183.691879461565,100.0
calendar_64,calendar,0.9,0.03,1,3.2873395404975874,0.7202380595024118,5,14362.018621492762,100.0
calendar_65,calendar,0.9,0.03,1,3.1785789174904178,0.8289986825095842,5,14035.736752471254,100.0
calendar_66,calendar,0.9,0.03,1,3.203916403877538,0.8036611961224605,5,14111.749211632614,100.0
calendar_67,calendar,0.9,0.03,2,3.2916872690214003,0.7158903309786012,5,23558.753686525764,100.0
calendar_64,calendar,0.9,0.03,2,3.1264799477742664,0.8810976522257344,5,23241.45846481556,100.0
calendar_65,calendar,0.9,0.03,2,3.276823791406977,0.7307538085930223,5,23366.208126692185,100.0
calendar_66,calendar,0.9,0.03,2,3.373378610745976,0.6341989892540236,5,23731.88504387054,100.0
calendar_67,calendar,0.9,0.03,3,3.3815607099580163,0.626016890041985,5,33203.43581639981,100.0
calendar_64,calendar,0.9,0.03,3,3.287386378996702,0.720191221003298,5,32603.61760180567,100.0
calendar_65,calendar,0.9,0.03,3,3.2325734061129046,0.7750041938870955,5,32563.9283450309,100.0
calendar_66,calendar,0.9,0.03,3,3.229760969878584,0.7778166301214153,5,32921.167953506294,100.0
calendar_68,calendar,0.9,0.03,1,3.306770466185477,0.7008071338145235,5,14420.31139855643,100.0
calendar_69,calendar,0.9,0.03,1,3.2231631580580684,0.7844144419419319,5,14169.489474174205,100.0
calendar_70,calendar,0.9,0.03,1,3.2918378669527533,0.7157397330472451,5,14375.51360085826,100.0
calendar_71,calendar,0.9,0.03,1,3.1904093572835395,0.8171682427164608,5,14071.228071850619,100.0
calendar_68,calendar,0.9,0.03,2,3.1778991761545443,0.8296784238454565,5,23454.008927020062,100.0
calendar_69,calendar,0.9,0.03,2,3.248756293452178,0.7588213065478222,5,23415.75835453074,100.0
calendar_70,calendar,0.9,0.03,2,3.3301807965549,0.6773968034450987,5,23866.05599052296,100.0
calendar_71,calendar,0.9,0.03,2,3.1439445516775595,0.8636330483224407,5,23003.061726883298,100.0
calendar_68,calendar,0.9,0.03,3,3.302401871516246,0.7051757284837534,5,32861.2145415688,100.0
calendar_69,calendar,0.9,0.03,3,3.2030036858724533,0.8045739141275473,5,32524.769412148096,100.0
calendar_70,calendar,0.9,0.03,3,3.2756731975773135,0.7319044024226871,5,33193.075583254904,100.0
calendar_71,calendar,0.9,0.03,3,3.144379215479443,0.8631983845205567,5,31936.199373321626,100.0
calendar_72,calendar,0.9,0.03,1,3.2199425167078966,0.7876350832921045,5,14159.82755012369,100.0
calendar_73,calendar,0.9,0.03,1,3.208588569232358,0.7989890307676397,5,14125.765707697074,100.0
calendar_74,calendar,0.9,0.03,1,3.176540489666729,0.8310371103332703,5,14029.621469000187,100.0
calendar_75,calendar,0.9,0.03,1,3.2541006068718974,0.7534769931281033,5,14262.301820615692,100.0
calendar_72,calendar,0.9,0.03,2,3.2915777395897523,0.7159998604102478,5,23534.560768892945,100.0
calendar_73,calendar,0.9,0.03,2,3.218451467161638,0.7891261328383619,5,23281.12010918199,100.0
calendar_74,calendar,0.9,0.03,2,3.208178584037213,0.7993990159627873,5,23154.157221111825,100.0
calendar_75,calendar,0.9,0.03,2,3.170554573621381,0.8370230263786185,5,23273.965541479836,100.0
calendar_72,calendar,0.9,0.03,3,3.1611516638419714,0.8464259361580276,5,32518.015760418857,100.0
calendar_73,calendar,0.9,0.03,3,3.211110977281852,0.7964666227181486,5,32414.453041027547,100.0
calendar_74,calendar,0.9,0.03,3,3.2240354104229674,0.7835421895770313,5,32326.26345238073,100.0
calendar_75,calendar,0.9,0.03,3,3.27572879326373,0.7318488067362691,5,32601.151921271026,100.0
calendar_76,calendar,0.9,0.03,1,3.2168551412528696,0.7907224587471313,5,14150.56542375861,100.0
