run_id,strategy,season,grain_tha,pest_loss_tha,spray_count,end_money,cost_per_spray
threshold_105,threshold,2,3.4110080778915055,0.5965695221084956,8,23962.135594603315,100.0
threshold_104,threshold,2,3.371875983480752,0.6357016165192483,9,23599.481278717518,100.0
threshold_107,threshold,3,3.4122296331037076,0.5953479668962935,7,33371.403363412865,100.0
threshold_106,threshold,3,3.4046995176040302,0.6028780823959694,7,33295.68420654343,100.0
threshold_105,threshold,3,3.430957436922948,0.5766201630770521,7,33555.00790537216,100.0
threshold_104,threshold,3,3.4215857331685853,0.5859918668314158,7,33164.23847822327,100.0
threshold_111,threshold,1,3.401731905097423,0.6058456949025774,7,14505.19571529227,100.0
threshold_110,threshold,1,3.412203079342364,0.5953745206576352,8,14436.609238027093,100.0
threshold_109,threshold,1,3.383655814944668,0.6239217850553324,7,14450.967444834003,100.0
threshold_108,threshold,1,3.378908465637086,0.6286691343629144,8,14336.725396911257,100.0
threshold_111,threshold,2,3.408168678885254,0.5994089211147458,8,23929.701751948032,100.0
threshold_110,threshold,2,3.3859826331009373,0.6215949668990627,9,23694.557137329903,100.0
threshold_109,threshold,2,3.400285072472589,0.6072925275274114,8,23851.82266225177,100.0
threshold_108,threshold,2,3.427716676605414,0.5798609233945871,8,23819.8754267275,100.0
threshold_111,threshold,3,3.3934286405154745,0.6141489594845261,7,33409.987673494456,100.0
threshold_110,threshold,3,3.391857598542874,0.6157200014571275,8,33070.12993295852,100.0
threshold_109,threshold,3,3.410629932729051,0.5969476672709497,8,33283.712460438925,100.0
threshold_108,threshold,3,3.4281552660344863,0.5794223339655157,7,33404.34122483096,100.0
threshold_114,threshold,1,3.386197852426406,0.6213797475735946,9,14258.593557279219,100.0
threshold_113,threshold,1,3.38871720021191,0.6188603997880905,7,14466.15160063573,100.0
threshold_112,threshold,1,3.366377214567054,0.6412003854329476,8,14299.131643701161,100.0
threshold_115,threshold,1,3.386069142995648,0.6215084570043526,8,14358.207428986945,100.0
threshold_114,threshold,2,3.3881923163328147,0.6193852836671863,8,23623.170506277664,100.0
threshold_113,threshold,2,3.3868278330739954,0.6207497669260053,8,23826.635099857718,100.0
threshold_112,threshold,2,3.385309637976818,0.6222679620231834,8,23655.060557631616,100.0
threshold_115,threshold,2,3.404745217357442,0.6028323826425586,7,23872.44308105927,100.0
threshold_114,threshold,3,3.3900088046070365,0.617568795392964,8,32993.19692009877,100.0
threshold_113,threshold,3,3.4011037145461667,0.6064738854538346,8,33229.94624349622,100.0
threshold_112,threshold,3,3.3844928392084195,0.6230847607915808,8,33008.53907525688,100.0
threshold_115,threshold,3,3.399513365958088,0.6080642340419129,8,33270.98317893354,100.0
threshold_119,threshold,1,3.394768599456965,0.6128090005430353,7,14484.305798370895,100.0
threshold_118,threshold,1,3.3941970243475645,0.6133805756524354,8,14382.591073042693,100.0
threshold_117,threshold,1,3.378529040911557,0.6290485590884431,8,14335.58712273467,100.0
threshold_116,threshold,1,3.393955629685192,0.6136219703148099,8,14381.866889055576,100.0
threshold_119,threshold,2,3.393869438924486,0.613708161075514,9,23765.914115144355,100.0
threshold_118,threshold,2,3.3720992297210923,0.6354783702789081,9,23598.88876220597,100.0
threshold_117,threshold,2,3.382957105622255,0.6246204943777465,8,23684.458439601436,100.0
threshold_116,threshold,2,3.38330273725675,0.6242748627432517,7,23831.775100825827,100.0
threshold_119,threshold,3,3.397571788611478,0.6100058113885231,8,33158.62948097879,100.0
threshold_118,threshold,3,3.4067445276207313,0.6008330723792693,7,33119.122345068165,100.0
threshold_117,threshold,3,3.3864603368991575,0.6211172631008431,8,33043.83945029891,100.0
threshold_116,threshold,3,3.3740355218817037,0.633542078118297,8,33153.88166647094,100.0
